Env,Year,Field_Location,Experiment,Replicate,Block,Plot,Range,Pass,Hybrid,Hybrid_orig_name,Hybrid_Parent1,Hybrid_Parent2,Plot_Area_ha,Date_Planted,Date_Harvested,Stand_Count_plants,Pollen_DAP_days,Silk_DAP_days,Plant_Height_cm,Ear_Height_cm,Root_Lodging_plants,Stalk_Lodging_plants,Yield_Mg_ha,Grain_Moisture,Twt_kg_m3
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,197,8,4,MO44_PHW65_0033/PHT69,MO44_PHW65_0033/PHT69,MO44_PHW65_0033,PHT69,0.000929031221303949,6/7/19,10/15/19,87,56,56,240,130,NA,0,12.2474983369741,25.1,662.9003954688
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,198,8,3,MO44_PHW65_0319/PHT69,MO44_PHW65_0319/PHT69,MO44_PHW65_0319,PHT69,0.000929031221303949,6/7/19,10/15/19,84,57,57,263,138,NA,0,14.7450480292173,25.6,674.48506257408
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,199,8,2,MO44_PHW65_0160/PHT69,MO44_PHW65_0160/PHT69,MO44_PHW65_0160,PHT69,0.000929031221303949,6/7/19,10/15/19,62,57,58,249,117,NA,0,11.1961873676193,22.8,733.6955833344
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,200,8,1,MO44_PHW65_0220/PHT69,MO44_PHW65_0220/PHT69,MO44_PHW65_0220,PHT69,0.000929031221303949,6/7/19,10/15/19,87,57,58,244,126,NA,0,14.0521477189945,24,701.5159524864
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,201,9,1,MO44_PHW65_0140/PHT69,MO44_PHW65_0140/PHT69,MO44_PHW65_0140,PHT69,0.000929031221303949,6/7/19,10/15/19,85,57,57,255,130,NA,0,12.9190777487252,22.9,706.66469342208
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,202,9,2,MO44_PHW65_0247/PHT69,MO44_PHW65_0247/PHT69,MO44_PHW65_0247,PHT69,0.000929031221303949,6/7/19,10/15/19,69,57,56,245,117,NA,0,12.5019046133176,23,682.2081739776
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,203,9,3,MO44_PHW65_0168/PHT69,MO44_PHW65_0168/PHT69,MO44_PHW65_0168,PHT69,0.000929031221303949,6/7/19,10/15/19,86,57,58,243,134,NA,0,12.199714101104,23.5,687.35691491328
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,204,9,4,B14A/H95,H95/B14A,H95,B14A,0.000929031221303949,6/7/19,10/15/19,85,58,61,269,132,NA,0,12.7174248065407,22.5,695.0800263168
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,205,9,5,MO44_PHW65_0056/PHT69,MO44_PHW65_0056/PHT69,MO44_PHW65_0056,PHT69,0.000929031221303949,6/7/19,10/15/19,84,57,56,252,126,NA,0,13.1204995700592,23.8,692.50565584896
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,206,9,6,MO44_PHW65_0319/PHT69,MO44_PHW65_0319/PHT69,MO44_PHW65_0319,PHT69,0.000929031221303949,6/7/19,10/15/19,56,57,58,242,126,NA,0,6.79090839396968,27,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,207,9,7,MO44_PHW65_0321/PHT69,MO44_PHW65_0321/PHT69,MO44_PHW65_0321,PHT69,0.000929031221303949,6/7/19,10/15/19,79,57,58,221,110,NA,0,12.9636262926863,22.9,736.26995380224
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,208,9,8,MO44_PHW65_0067/PHT69,MO44_PHW65_0067/PHT69,MO44_PHW65_0067,PHT69,0.000929031221303949,6/7/19,10/15/19,83,58,59,248,110,NA,2,11.5231078108514,23,714.3878048256
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,209,9,9,MO44_PHW65_0155/PHT69,MO44_PHW65_0155/PHT69,MO44_PHW65_0155,PHT69,0.000929031221303949,6/7/19,10/15/19,89,54,55,224,114,NA,0,12.3686634429229,21.3,700.22876725248
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,210,9,10,MO44_PHW65_0333/PHT69,MO44_PHW65_0333/PHT69,MO44_PHW65_0333,PHT69,0.000929031221303949,6/7/19,10/15/19,82,53,54,239,117,NA,0,12.4809303961219,19.7,743.99306520576
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,211,9,11,MO44_PHW65_0203/PHT69,MO44_PHW65_0203/PHT69,MO44_PHW65_0203,PHT69,0.000929031221303949,6/7/19,10/15/19,86,58,59,268,130,NA,0,12.7930013247004,25.2,707.951878656
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,212,9,12,MO44_PHW65_0060/PHT69,MO44_PHW65_0060/PHT69,MO44_PHW65_0060,PHT69,0.000929031221303949,6/7/19,10/15/19,88,55,56,247,107,NA,0,13.030882460223,22.5,743.99306520576
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,213,9,13,MO44_PHW65_0319/PHT69,MO44_PHW65_0319/PHT69,MO44_PHW65_0319,PHT69,0.000929031221303949,6/7/19,10/15/19,71,56,56,252,119,NA,0,11.6573312448614,22.7,728.54684239872
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,214,9,14,MO44_PHW65_0151/PHT69,MO44_PHW65_0151/PHT69,MO44_PHW65_0151,PHT69,0.000929031221303949,6/7/19,10/15/19,84,54,58,242,110,NA,0,13.5427573641809,22.9,686.06972967936
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,215,9,15,MO44_PHW65_0248/PHT69,MO44_PHW65_0248/PHT69,MO44_PHW65_0248,PHT69,0.000929031221303949,6/7/19,10/15/19,83,56,56,NA,NA,NA,0,13.6207606512724,22.2,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,216,9,16,MO44_PHW65_0179/PHT69,MO44_PHW65_0179/PHT69,MO44_PHW65_0179,PHT69,0.000929031221303949,6/7/19,10/15/19,82,54,56,228,107,NA,0,12.0658951285827,20.9,705.37750818816
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,217,9,17,MO44_PHW65_0178/PHT69,MO44_PHW65_0178/PHT69,MO44_PHW65_0178,PHT69,0.000929031221303949,6/7/19,10/15/19,83,54,53,245,108,NA,0,12.7324476618323,21.3,758.15210277888
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,218,9,18,MO44_PHW65_0120/PHT69,MO44_PHW65_0120/PHT69,MO44_PHW65_0120,PHT69,0.000929031221303949,6/7/19,10/15/19,89,57,56,244,132,NA,0,12.6839122831977,21.6,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,219,9,19,MO44_PHW65_0397/PHT69,MO44_PHW65_0397/PHT69,MO44_PHW65_0397,PHT69,0.000929031221303949,6/7/19,10/15/19,87,55,56,252,120,NA,0,6.33409803267704,22.8,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,220,9,20,MO44_PHW65_0092/PHT69,MO44_PHW65_0092/PHT69,MO44_PHW65_0092,PHT69,0.000929031221303949,6/7/19,10/15/19,87,54,57,239,115,NA,0,12.6093758088658,21.5,709.23906388992
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,221,9,21,B37/H95,B37/H95,B37,H95,0.000929031221303949,6/7/19,10/15/19,77,53,53,240,123,NA,0,11.5372639629532,18.5,753.0033618432
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,222,9,22,MO44_PHW65_0048/PHT69,MO44_PHW65_0048/PHT69,MO44_PHW65_0048,PHT69,0.000929031221303949,6/7/19,10/15/19,80,56,57,232,120,NA,0,11.545815434427,19.1,725.97247193088
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,223,9,23,MO44_PHW65_0035/PHT69,MO44_PHW65_0035/PHT69,MO44_PHW65_0035,PHT69,0.000929031221303949,6/7/19,10/15/19,86,58,57,224,117,NA,0,13.3992313159327,22.7,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,224,9,24,MO44_PHW65_0029/PHT69,MO44_PHW65_0029/PHT69,MO44_PHW65_0029,PHT69,0.000929031221303949,6/7/19,10/15/19,87,53,53,229,110,NA,0,12.0201332001556,21.2,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,225,9,25,MO44_PHW65_0056/PHT69,MO44_PHW65_0056/PHT69,MO44_PHW65_0056,PHT69,0.000929031221303949,6/7/19,10/15/19,80,55,56,215,102,NA,0,13.9291336462406,24.9,705.37750818816
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,226,10,25,B37/OH43,B37/OH43,B37,OH43,0.000929031221303949,6/7/19,10/15/19,86,60,61,240,115,NA,0,12.0701708643195,29.9,651.31572836352
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,227,10,24,MO44_PHW65_0333/PHT69,MO44_PHW65_0333/PHT69,MO44_PHW65_0333,PHT69,0.000929031221303949,6/7/19,10/15/19,60,55,56,233,96,NA,0,11.5756878043724,24.4,700.22876725248
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,228,10,23,MO44_PHW65_0128/PHT69,MO44_PHW65_0128/PHT69,MO44_PHW65_0128,PHT69,0.000929031221303949,6/7/19,10/15/19,90,57,58,225,118,NA,0,13.7297919125625,23.1,698.94158201856
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,229,10,22,MO44_PHW65_0180/PHT69,MO44_PHW65_0180/PHT69,MO44_PHW65_0180,PHT69,0.000929031221303949,6/7/19,10/15/19,82,57,58,232,119,NA,0,11.8370854864477,22.4,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,230,10,21,MO44_PHW65_0069/PHT69,MO44_PHW65_0069/PHT69,MO44_PHW65_0069,PHT69,0.000929031221303949,6/7/19,10/15/19,81,54,56,239,119,NA,0,12.6582578687765,23.4,698.94158201856
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,231,10,20,MO44_PHW65_0139/PHT69,MO44_PHW65_0139/PHT69,MO44_PHW65_0139,PHT69,0.000929031221303949,6/7/19,10/15/19,86,57,57,246,123,NA,0,13.2652390027733,22.7,707.951878656
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,232,10,19,MO44_PHW65_0025/PHT69,MO44_PHW65_0025/PHT69,MO44_PHW65_0025,PHT69,0.000929031221303949,6/7/19,10/15/19,87,62,57,240,115,NA,0,6.06923353784202,19.2,723.39810146304
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,233,10,18,MO44_PHW65_0307/PHT69,MO44_PHW65_0307/PHT69,MO44_PHW65_0307,PHT69,0.000929031221303949,6/7/19,10/15/19,76,57,57,258,129,NA,2,13.8547705125468,22.4,698.94158201856
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,234,10,17,MO44_PHW65_0031/PHT69,MO44_PHW65_0031/PHT69,MO44_PHW65_0031,PHT69,0.000929031221303949,6/7/19,10/15/19,84,54,54,225,119,NA,1,12.2796819154259,20.7,737.55713903616
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,235,10,16,MO44_PHW65_0296/PHT69,MO44_PHW65_0296/PHT69,MO44_PHW65_0296,PHT69,0.000929031221303949,6/7/19,10/15/19,79,54,55,223,115,NA,1,11.742961520024,20.3,734.98276856832
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,236,10,15,PHW65/PHT69,PHW65/PHT69,PHW65,PHT69,0.000929031221303949,6/7/19,10/15/19,74,57,58,230,121,NA,0,13.0090415398374,24.7,701.5159524864
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,237,10,14,MO44_PHW65_0084/PHT69,MO44_PHW65_0084/PHT69,MO44_PHW65_0084,PHT69,0.000929031221303949,6/7/19,10/15/19,89,56,58,253,120,NA,0,13.3060896131242,22.2,700.22876725248
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,238,10,13,MO44_PHW65_0159/PHT69,MO44_PHW65_0159/PHT69,MO44_PHW65_0159,PHT69,0.000929031221303949,6/7/19,10/15/19,88,55,55,246,97,NA,1,13.1588656312656,22.8,713.10061959168
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,239,10,12,MO44_PHW65_0339/PHT69,MO44_PHW65_0339/PHT69,MO44_PHW65_0339,PHT69,0.000929031221303949,6/7/19,10/15/19,81,54,54,246,115,NA,0,11.8662067136285,20.4,722.11091622912
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,240,10,11,MO44_PHW65_0260/PHT69,MO44_PHW65_0260/PHT69,MO44_PHW65_0260,PHT69,0.000929031221303949,6/7/19,10/15/19,85,54,56,249,117,NA,0,14.1695571111203,21.4,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,241,10,10,MO44_PHW65_0157/PHT69,MO44_PHW65_0157/PHT69,MO44_PHW65_0157,PHT69,0.000929031221303949,6/7/19,10/15/19,67,57,57,250,122,NA,0,10.1261556093624,20.7,736.26995380224
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,242,10,9,MO44_PHW65_0155/PHT69,MO44_PHW65_0155/PHT69,MO44_PHW65_0155,PHT69,0.000929031221303949,6/7/19,10/15/19,85,56,56,267,133,NA,0,14.3921264902879,25.2,709.23906388992
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,243,10,8,MO44_PHW65_0171/PHT69,MO44_PHW65_0171/PHT69,MO44_PHW65_0171,PHT69,0.000929031221303949,6/7/19,10/15/19,83,58,59,237,136,NA,0,10.6301724043986,24.6,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,244,10,7,MO44_PHW65_0328/PHT69,MO44_PHW65_0328/PHT69,MO44_PHW65_0328,PHT69,0.000929031221303949,6/7/19,10/15/19,85,57,57,242,120,NA,0,11.6522465861473,23.9,713.10061959168
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,245,10,6,MO44_PHW65_0084/PHT69,MO44_PHW65_0084/PHT69,MO44_PHW65_0084,PHT69,0.000929031221303949,6/7/19,10/15/19,83,57,57,242,127,NA,0,11.0244645755927,20.5,768.44958465024
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,246,10,5,MO44_PHW65_0214/PHT69,MO44_PHW65_0214/PHT69,MO44_PHW65_0214,PHT69,0.000929031221303949,6/7/19,10/15/19,85,57,58,253,130,NA,0,15.8762690326814,22.6,704.09032295424
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,247,10,4,MO44_PHW65_0084/PHT69,MO44_PHW65_0084/PHT69,MO44_PHW65_0084,PHT69,0.000929031221303949,6/7/19,10/15/19,74,56,58,232,100,NA,0,12.525478940083,23.4,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,248,10,3,MO44_PHW65_0363/PHT69,MO44_PHW65_0363/PHT69,MO44_PHW65_0363,PHT69,0.000929031221303949,6/7/19,10/15/19,85,55,57,259,124,NA,0,14.5155450245304,21,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,249,10,2,MO44_PHW65_0024/PHT69,MO44_PHW65_0024/PHT69,MO44_PHW65_0024,PHT69,0.000929031221303949,6/7/19,10/15/19,86,57,57,266,125,NA,0,13.7296185719244,22.6,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,1,3,250,10,1,MO44_PHW65_0020/PHT69,MO44_PHW65_0020/PHT69,MO44_PHW65_0020,PHT69,0.000929031221303949,6/7/19,10/15/19,80,56,57,249,134,NA,0,11.7940970082284,24.4,688.6441001472
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,251,11,1,MO44_PHW65_0175/PHT69,MO44_PHW65_0175/PHT69,MO44_PHW65_0175,PHT69,0.000929031221303949,6/7/19,10/15/19,79,54,56,227,103,NA,0,11.3371710865105,21.2,702.80313772032
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,252,11,2,B37/OH43,B37/OH43,B37,OH43,0.000929031221303949,6/7/19,10/15/19,84,61,62,275,120,NA,0,12.7405368916048,26.5,647.45417266176
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,253,11,3,MO44_PHW65_0015/PHT69,MO44_PHW65_0015/PHT69,MO44_PHW65_0015,PHT69,0.000929031221303949,6/7/19,10/15/19,63,57,58,246,104,NA,0,10.8646445073742,22.3,709.23906388992
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,254,11,4,MO44_PHW65_0009/PHT69,MO44_PHW65_0009/PHT69,MO44_PHW65_0009,PHT69,0.000929031221303949,6/7/19,10/15/19,80,54,55,247,119,NA,0,12.8040951255312,20,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,255,11,5,MO44_PHW65_0376/PHT69,MO44_PHW65_0376/PHT69,MO44_PHW65_0376,PHT69,0.000929031221303949,6/7/19,10/15/19,85,53,57,235,121,NA,0,13.8005726730713,22.2,698.94158201856
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,256,11,6,MO44_PHW65_0012/PHT69,MO44_PHW65_0012/PHT69,MO44_PHW65_0012,PHT69,0.000929031221303949,6/7/19,10/15/19,81,57,58,230,122,NA,0,12.7930013247004,25.2,680.92098874368
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,257,11,7,MO44_PHW65_0093/PHT69,MO44_PHW65_0093/PHT69,MO44_PHW65_0093,PHT69,0.000929031221303949,6/7/19,10/15/19,83,58,59,222,119,NA,0,11.755730947022,25.2,682.2081739776
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,258,11,8,F42/OH43,F42/OH43,F42,OH43,0.000929031221303949,6/7/19,10/15/19,81,53,53,205,95,NA,0,9.44619806677553,13.5,740.131509504
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,259,11,9,MO44_PHW65_0442/PHT69,MO44_PHW65_0442/PHT69,MO44_PHW65_0442,PHT69,0.000929031221303949,6/7/19,10/15/19,81,55,55,255,126,NA,0,12.7502439673317,22.3,734.98276856832
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,260,11,10,MO44_PHW65_0165/PHT69,MO44_PHW65_0165/PHT69,MO44_PHW65_0165,PHT69,0.000929031221303949,6/7/19,10/15/19,83,57,56,240,119,NA,0,15.0806355043485,25,669.3363216384
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,261,11,11,MO44_PHW65_0134/PHT69,MO44_PHW65_0134/PHT69,MO44_PHW65_0134,PHT69,0.000929031221303949,6/7/19,10/15/19,83,55,56,228,102,NA,0,11.8682290210716,21.9,707.951878656
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,262,11,12,MO44_PHW65_0188/PHT69,MO44_PHW65_0188/PHT69,MO44_PHW65_0188,PHT69,0.000929031221303949,6/7/19,10/15/19,78,56,56,250,118,NA,0,12.9443854818705,23.8,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,263,11,13,MO44_PHW65_0134/PHT69,MO44_PHW65_0134/PHT69,MO44_PHW65_0134,PHT69,0.000929031221303949,6/7/19,10/15/19,88,57,58,232,108,NA,0,14.5599202278535,24.1,700.22876725248
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,264,11,14,PHW65_MOG_0569/PHT69,PHW65_MOG_0569/PHT69,PHW65_MOG_0569,PHT69,0.000929031221303949,6/7/19,10/15/19,76,57,56,242,125,NA,0,12.6115714569469,22.6,725.97247193088
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,265,11,15,MO44_PHW65_0446/PHT69,MO44_PHW65_0446/PHT69,MO44_PHW65_0446,PHT69,0.000929031221303949,6/7/19,10/15/19,84,57,58,241,124,NA,0,12.8400344178059,22.3,689.93128538112
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,266,11,16,MO44_PHW65_0185/PHT69,MO44_PHW65_0185/PHT69,MO44_PHW65_0185,PHT69,0.000929031221303949,6/7/19,10/15/19,87,57,56,242,120,NA,0,12.6417327279556,23.5,700.22876725248
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,267,11,17,MO44_PHW65_0189/PHT69,MO44_PHW65_0189/PHT69,MO44_PHW65_0189,PHT69,0.000929031221303949,6/7/19,10/15/19,85,57,59,250,126,NA,0,13.158461169777,26.3,689.93128538112
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,268,11,18,MO44_PHW65_0315/PHT69,MO44_PHW65_0315/PHT69,MO44_PHW65_0315,PHT69,0.000929031221303949,6/7/19,10/15/19,90,57,58,240,112,NA,1,11.4954310889871,20.1,714.3878048256
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,269,11,19,MO44_PHW65_0336/PHT69,MO44_PHW65_0336/PHT69,MO44_PHW65_0336,PHT69,0.000929031221303949,6/7/19,10/15/19,89,57,59,239,110,NA,0,5.57914177405703,20.2,723.39810146304
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,270,11,20,MO44_PHW65_0074/PHT69,MO44_PHW65_0074/PHT69,MO44_PHW65_0074,PHT69,0.000929031221303949,6/7/19,10/15/19,76,57,57,217,108,NA,0,11.4774614428498,23.6,731.12121286656
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,271,11,21,MO44_PHW65_0404/PHT69,MO44_PHW65_0404/PHT69,MO44_PHW65_0404,PHT69,0.000929031221303949,6/7/19,10/15/19,84,56,55,220,105,NA,0,12.5803701421103,24.4,686.06972967936
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,272,11,22,MO44_PHW65_0185/PHT69,MO44_PHW65_0185/PHT69,MO44_PHW65_0185,PHT69,0.000929031221303949,6/7/19,10/15/19,88,57,57,230,112,NA,0,12.1284710988938,25.3,705.37750818816
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,273,11,23,MO44_PHW65_0033/PHT69,MO44_PHW65_0033/PHT69,MO44_PHW65_0033,PHT69,0.000929031221303949,6/7/19,10/15/19,82,57,56,244,127,NA,0,13.7828341477846,22.3,741.41869473792
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,274,11,24,MO44_PHW65_0195/PHT69,MO44_PHW65_0195/PHT69,MO44_PHW65_0195,PHT69,0.000929031221303949,6/7/19,10/15/19,85,55,57,247,117,NA,0,12.6480307711355,22.1,707.951878656
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,275,11,25,MO44_PHW65_0416/PHT69,MO44_PHW65_0416/PHT69,MO44_PHW65_0416,PHT69,0.000929031221303949,6/7/19,10/15/19,83,54,54,225,120,NA,0,14.3962866655995,23.1,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,276,12,25,MO44_PHW65_0396/PHT69,MO44_PHW65_0396/PHT69,MO44_PHW65_0396,PHT69,0.000929031221303949,6/7/19,10/15/19,88,54,55,225,104,NA,0,14.4034514119694,22.1,736.26995380224
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,277,12,24,MO44_PHW65_0063/PHT69,MO44_PHW65_0063/PHT69,MO44_PHW65_0063,PHT69,0.000929031221303949,6/7/19,10/15/19,85,57,58,237,109,NA,0,11.2707816221637,22.9,705.37750818816
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,278,12,23,MO44_PHW65_0320/PHT69,MO44_PHW65_0320/PHT69,MO44_PHW65_0320,PHT69,0.000929031221303949,6/7/19,10/15/19,86,57,57,245,117,NA,0,12.5611871115071,21.8,727.2596571648
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,279,12,22,MO44_PHW65_0271/PHT69,MO44_PHW65_0271/PHT69,MO44_PHW65_0271,PHT69,0.000929031221303949,6/7/19,10/15/19,76,57,56,241,112,NA,0,13.6846655664747,23.6,678.34661827584
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,280,12,21,MO44_PHW65_0098/PHT69,MO44_PHW65_0098/PHT69,MO44_PHW65_0098,PHT69,0.000929031221303949,6/7/19,10/15/19,81,57,58,223,112,NA,0,13.2085566141535,23.8,713.10061959168
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,281,12,20,MO44_PHW65_0363/PHT69,MO44_PHW65_0363/PHT69,MO44_PHW65_0363,PHT69,0.000929031221303949,6/7/19,10/15/19,82,57,59,217,114,NA,0,13.1114858568842,25.6,687.35691491328
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,282,12,19,PHW65/PHT69,PHW65/PHT69,PHW65,PHT69,0.000929031221303949,6/7/19,10/15/19,79,57,58,224,109,NA,0,6.18641180911719,24.6,707.951878656
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,283,12,18,MO44_PHW65_0167/PHT69,MO44_PHW65_0167/PHT69,MO44_PHW65_0167,PHT69,0.000929031221303949,6/7/19,10/15/19,66,57,58,235,108,NA,0,11.8081375999049,21.7,705.37750818816
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,284,12,17,MO44_PHW65_0210/PHT69,MO44_PHW65_0210/PHT69,MO44_PHW65_0210,PHT69,0.000929031221303949,6/7/19,10/15/19,76,59,58,248,113,NA,0,15.0889558549716,25.6,686.06972967936
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,285,12,16,MO44_PHW65_0191/PHT69,MO44_PHW65_0191/PHT69,MO44_PHW65_0191,PHT69,0.000929031221303949,6/7/19,10/15/19,87,58,58,229,116,NA,0,13.6675626235273,23.2,764.58802894848
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,286,12,15,MO44_PHW65_0118/PHT69,MO44_PHW65_0118/PHT69,MO44_PHW65_0118,PHT69,0.000929031221303949,6/7/19,10/15/19,66,59,59,237,122,NA,0,10.3837975776149,23.2,713.10061959168
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,287,12,14,MO44_PHW65_0144/PHT69,MO44_PHW65_0144/PHT69,MO44_PHW65_0144,PHT69,0.000929031221303949,6/7/19,10/15/19,77,57,57,227,103,NA,0,12.093398509809,19.5,746.5674356736
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,288,12,13,MO44_PHW65_0455/PHT69,MO44_PHW65_0455/PHT69,MO44_PHW65_0455,PHT69,0.000929031221303949,6/7/19,10/15/19,85,57,57,260,123,NA,2,13.6675626235273,23.2,709.23906388992
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,289,12,12,MO44_PHW65_0017/PHT69,MO44_PHW65_0017/PHT69,MO44_PHW65_0017,PHT69,0.000929031221303949,6/7/19,10/15/19,80,59,59,248,118,NA,0,7.25777251226517,20.5,700.22876725248
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,290,12,11,MO44/PHT69,MO44/PHT69,MO44,PHT69,0.000929031221303949,6/7/19,10/15/19,80,56,57,239,116,NA,0,15.2008761268947,23.3,698.94158201856
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,291,12,10,MO44_PHW65_0011/PHT69,MO44_PHW65_0011/PHT69,MO44_PHW65_0011,PHT69,0.000929031221303949,6/7/19,10/15/19,85,57,56,241,110,NA,0,10.8954991409349,22.4,713.10061959168
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,292,12,9,MO44_PHW65_0034/PHT69,MO44_PHW65_0034/PHT69,MO44_PHW65_0034,PHT69,0.000929031221303949,6/7/19,10/15/19,80,53,53,236,114,NA,0,12.1248309454962,19.6,731.12121286656
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,293,12,8,MO44_PHW65_0263/PHT69,MO44_PHW65_0263/PHT69,MO44_PHW65_0263,PHT69,0.000929031221303949,6/7/19,10/15/19,88,56,57,235,121,NA,0,12.9202333529785,24.2,689.93128538112
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,294,12,7,B37/OH43,B37/OH43,B37,OH43,0.000929031221303949,6/7/19,10/15/19,91,57,57,265,116,NA,0,13.0770488501386,17.4,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,295,12,6,MO44_PHW65_0150/PHT69,MO44_PHW65_0150/PHT69,MO44_PHW65_0150,PHT69,0.000929031221303949,6/7/19,10/15/19,78,57,57,231,116,NA,0,12.263503455881,23.1,710.52624912384
