"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLA-058xZM-0001","PLA-058","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,2,9,13.52,NA,NA,273.85,103.56,7.02
"PLA-002xZM-0001","PLA-002","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,9,5,13.52,NA,NA,276.83,107.12,6.31
"PLA-051xZM-0001","PLA-051","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,1,3,14.74,NA,NA,287.7,110.96,8.33
"PLA-025xZM-0001","PLA-025","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,8,3,13.9,NA,NA,291.83,111.61,5.61
"PLA-008xZM-0001","PLA-008","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,3,11,12.7,NA,NA,290.5,109.84,6.21
"PLA-015xZM-0001","PLA-015","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,11,2,13.05,NA,NA,291.76,112.3,8.39
"PLA-057xZM-0001","PLA-057","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,6,2,11.52,NA,NA,285.74,109.48,7.29
"PLA-055xZM-0001","PLA-055","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,1,6,12.23,NA,NA,279.13,103.39,6.35
"PLA-030xZM-0001","PLA-030","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,5,2,15.19,NA,NA,285.43,114.54,6.02
"PLA-053xZM-0001","PLA-053","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,10,3,12.74,NA,NA,283.54,103.59,9.8
"PLA-043xZM-0001","PLA-043","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,7,4,11.71,NA,NA,274.37,105.24,7.58
"PLB-029xZM-0001","PLB-029","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,3,1,14.93,NA,NA,298.98,109.74,8.53
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,6,12,13.33,NA,NA,272.72,108.46,7.99
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,8,8,11.14,NA,NA,293.12,112.83,5.6
"PLB-030xZM-0001","PLB-030","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,4,5,10.36,NA,NA,281.45,108.89,6.03
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,11,5,14.24,NA,NA,255.39,111.72,8.62
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,9,10,12.61,NA,NA,289.7,107.6,6.83
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,10,10,12.7,NA,NA,267.17,110.48,7.98
"PLB-022xZM-0001","PLB-022","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,1,7,10.02,NA,NA,254.58,107.35,7.52
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,8,4,15.12,NA,NA,278.24,106.07,7.74
"PLB-033xZM-0001","PLB-033","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,8,9,9.53,NA,NA,257.72,106.26,6.67
"PLB-053xZM-0001","PLB-053","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,8,5,11.94,NA,NA,270.25,108.53,7.38
"PLB-049xZM-0001","PLB-049","ZM-0001","EAST-2024-L3","EAST-2024-L3-B2",2,5,7,9.85,NA,NA,262.79,107.71,6.8
"PLA-042xZM-0002","PLA-042","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,3,6,7.1,NA,NA,272.95,105.5,7.57
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,12,10,11.31,NA,NA,277.3,107.76,6.81
"PLA-002xZM-0002","PLA-002","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,2,7,10.18,NA,NA,250.48,108.61,5.72
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,8,6,8.52,NA,NA,265.8,106.19,6.44
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,11,4,11.74,NA,NA,286.38,111.29,6.87
"PLA-008xZM-0002","PLA-008","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,2,4,10.87,NA,NA,275.57,111.35,6.34
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,3,8,14.01,NA,NA,257.35,104.98,6.09
"PLA-057xZM-0002","PLA-057","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,8,7,7.86,NA,NA,254.55,105.98,6.58
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,4,8,8.84,NA,NA,285.76,102.4,6.65
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,5,12,10.71,NA,NA,292.71,111.25,5.84
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,12,11,9.99,NA,NA,255.06,105.33,8.57
"PLA-043xZM-0002","PLA-043","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,7,7,3.3,NA,NA,247.54,100.45,7.43
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,5,8,10.46,NA,NA,268.48,104.9,7.56
"PLB-048xZM-0002","PLB-048","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,6,3,14.12,NA,NA,262.79,107.37,8.56
"PLB-019xZM-0002","PLB-019","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,2,5,14.02,NA,NA,270.47,113.24,7.13
"PLB-030xZM-0002","PLB-030","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,4,2,11.49,NA,NA,262.55,109.05,6.21
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,9,4,14.58,NA,NA,262.27,113.3,7.47
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,7,1,10.86,NA,NA,298.18,118.12,8.41
"PLB-025xZM-0002","PLB-025","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,4,7,11.92,NA,NA,257.48,110.96,7.29
"PLB-022xZM-0002","PLB-022","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,4,11,10.48,NA,NA,262.75,112.5,7.84
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,11,8,13,NA,NA,264.4,106.51,7.46
"PLB-033xZM-0002","PLB-033","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,9,12,9.84,NA,NA,251.67,112.03,6.66
"PLB-053xZM-0002","PLB-053","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,1,2,11.4,NA,NA,261.2,115.55,6.93
"PLB-049xZM-0002","PLB-049","ZM-0002","EAST-2024-L3","EAST-2024-L3-B2",2,12,8,8.66,NA,NA,257.75,112.29,7.22
"PLA-042xZM-0003","PLA-042","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,4,9,6.23,NA,NA,254.08,109.44,7.75
"PLA-058xZM-0003","PLA-058","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,11,12,10.67,NA,NA,288.6,106.4,8.76
"PLA-002xZM-0003","PLA-002","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,3,7,12.52,NA,NA,252.8,109.5,7.17
"PLA-051xZM-0003","PLA-051","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,4,10,6.31,NA,NA,246.22,113.22,7.51
"PLA-025xZM-0003","PLA-025","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,2,12,11.72,NA,NA,277.66,113.06,6.96
"PLA-008xZM-0003","PLA-008","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,10,4,7.97,NA,NA,262.33,115.3,7.11
"PLA-015xZM-0003","PLA-015","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,11,7,10.45,NA,NA,250.23,111.05,7.23
"PLA-057xZM-0003","PLA-057","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,9,9,7.2,NA,NA,255.52,113.86,7.09
"PLA-055xZM-0003","PLA-055","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,5,5,9.4,NA,NA,267.61,108.44,6.86
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,3,5,8.95,NA,NA,268.97,117.87,7.21
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,10,7,11.19,NA,NA,244.18,110.44,7.99
"PLA-043xZM-0003","PLA-043","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,2,3,8.13,NA,NA,252.98,113.26,9.77
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,1,1,11.74,NA,NA,295.77,117.06,10.79
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,3,4,9.89,NA,NA,236.24,112.97,9.14
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,4,6,11.48,NA,NA,278.85,113.34,8.13
"PLB-030xZM-0003","PLB-030","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,2,6,7.9,NA,NA,244.83,116.07,7.95
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,5,11,11.61,NA,NA,246.76,116.79,9.01
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,8,1,10.28,NA,NA,269.76,115.5,10.9
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,6,4,9.96,NA,NA,257.34,117.24,8.71
"PLB-022xZM-0003","PLB-022","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,12,3,8.5,NA,NA,254.62,113.86,9.12
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,11,9,9.15,NA,NA,260.35,107.61,8.21
"PLB-033xZM-0003","PLB-033","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,5,4,7.89,NA,NA,249.84,119.28,9.19
"PLB-053xZM-0003","PLB-053","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,6,7,9.97,NA,NA,237.59,112.94,7.83
"PLB-049xZM-0003","PLB-049","ZM-0003","EAST-2024-L3","EAST-2024-L3-B2",2,3,9,8.42,NA,NA,235.72,116.67,7.33
