"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,8,2,16.53,8.07,69.09,282.54,112.9,6.49
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,5,5,14.7,7.45,70.54,302.53,108.49,5.99
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,5,2,16.72,9.21,67.78,294.23,115.31,6.76
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,3,10,14.95,8.63,70.19,276.66,114.94,7
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,11,4,15.7,8.47,68.91,279.11,112.55,5.43
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,2,12,14.4,7.98,71.04,311.44,113.42,7.23
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,7,10,15.03,8.67,75.21,290.82,117.97,5.94
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,5,1,16.62,8.58,73.5,278.37,119.86,8.07
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,4,9,15.43,7.81,70.4,285.34,109.82,6.05
"PLB-048xZM-0002","PLB-048","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,8,8,13.83,8.27,73.59,254.86,118.15,6.23
"PLB-025xZM-0002","PLB-025","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,2,11,13.35,8.75,67.84,284.47,119.83,6.43
"PLB-019xZM-0002","PLB-019","ZM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,10,4,14.92,7.03,75.91,292.62,115.88,7.13
"PLA-058xZM-0003","PLA-058","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,3,7,12.66,8.84,73.87,264.12,111.92,7.31
"PLA-015xZM-0003","PLA-015","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,1,3,14.43,8.75,78.98,274.44,113.23,7.61
"PLA-055xZM-0003","PLA-055","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,10,5,12.83,9.5,71.37,261.57,112.66,6.39
"PLA-025xZM-0003","PLA-025","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,9,12,12.58,8.3,75.41,273.96,116.15,7.05
"PLA-051xZM-0003","PLA-051","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,2,7,14.15,8.59,69.51,272.65,114.35,6.93
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,4,7,13.63,9.32,70.83,270.96,116.01,8.43
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,10,10,14.37,8.2,73.54,282.79,123.46,7.62
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,4,6,14.07,6.65,69.71,289.69,116.06,8.16
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,6,5,11.4,7.61,72.54,280.85,117.86,8.62
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,2,10,13.02,8.51,78.88,249.74,118.79,8.47
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,10,12,14.75,9.05,75.38,287.3,116.34,7.02
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,2,2,14.67,7.82,72.14,228.86,120.99,8.38
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,7,4,16.28,9.56,75.74,260.46,122.43,8.18
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,4,11,17.42,9.42,84.87,294.7,123.37,6.75
"PLA-058xZM-0001","PLA-058","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,7,10,11.58,6.93,68.33,282.4,108.98,6.92
"PLA-015xZM-0001","PLA-015","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,9,9,15.37,7.37,77.85,278.03,117.72,7.03
"PLA-055xZM-0001","PLA-055","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,8,9,8.77,6.5,68.76,291.4,109.89,5.97
"PLA-025xZM-0001","PLA-025","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,5,1,10.46,5.46,69.9,285.46,112.91,5.73
"PLA-051xZM-0001","PLA-051","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,3,10,10.68,7.67,68.75,280.61,107.02,5.95
"PLA-053xZM-0001","PLA-053","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,2,11,12.06,7.78,71.4,260.46,113.32,8.82
"PLA-030xZM-0001","PLA-030","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,3,3,11.04,6.82,73.41,278.66,114.37,6.64
"PLB-029xZM-0001","PLB-029","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,1,1,11.71,6.05,71.22,305.54,114.97,7.8
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,7,12,11.29,7.11,73.18,288.18,115.22,7.45
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,1,4,10.85,6.16,75.24,272.23,113.02,8.43
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,5,11,10.5,6.43,71.93,293.75,112.6,6.29
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,8,8,14.04,7.6,65.96,281.6,112.99,7.82
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,8,11,10.84,7.62,68.64,272.28,116.97,8.27
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,6,9,12.44,6.01,69.3,309.75,120.29,6.57
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,4,11,10.02,6.91,70.4,267.31,106.85,5.5
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,9,7,11.06,6.72,72.75,259.4,114.45,5.91
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,8,10,11.61,6.68,72.37,273,113.27,6.9
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,7,5,10.11,7.13,67.02,280.02,111.55,6.71
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,4,12,9,7.64,66.51,267.11,112.18,6.1
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,3,4,8.47,7.28,70.57,263.64,113.87,7.48
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,4,5,11.79,6.84,66.5,279.17,111.35,5.36
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,2,8,13.14,6.98,68.66,305.4,108.53,8.68
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,4,4,8.65,6.7,71.22,279.63,113.84,6.17
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,4,2,11.11,6.68,68.79,248.78,116.23,9.22
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,7,1,9.33,6.72,68.76,277.44,113.68,6.87
"PLB-048xZM-0002","PLB-048","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,6,2,10.12,6,67.81,251.49,116.94,7.47
"PLB-025xZM-0002","PLB-025","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,9,3,11.03,7.5,68.14,274.53,113.38,7.06
"PLB-019xZM-0002","PLB-019","ZM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,2,4,12.58,6.41,73.8,278.91,117.88,7.24
"PLA-058xZM-0003","PLA-058","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,3,11,12.16,8.32,68.07,251.81,118.26,8.02
"PLA-015xZM-0003","PLA-015","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,11,5,9.39,7.57,77.79,265.86,117.05,8.62
"PLA-055xZM-0003","PLA-055","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,3,12,11.95,7.25,73.43,249.39,116.59,7.33
"PLA-025xZM-0003","PLA-025","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,4,3,6.74,7.5,77.51,267.02,115.99,6.73
"PLA-051xZM-0003","PLA-051","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,1,2,8.89,8.23,74.05,252.61,122.09,6.87
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,1,5,11.85,8.32,76.06,252.86,118.15,8.36
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,6,3,9.64,7.89,71.22,275.37,124.78,7.13
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,9,6,11.47,6.76,76.82,272.11,118.53,10.25
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,3,6,9.22,6.37,76.02,280.87,120.71,8.92
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,9,10,11.86,8.02,75.6,250.42,123,9.86
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,8,5,8.02,7.39,70.67,283.45,115.1,8.96
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,1,9,10.2,7.87,73.46,226.5,121.3,9.89
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,9,8,8.19,7.97,78.46,271.44,126.07,8.55
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,10,7,11.17,7.32,79.64,278.35,121.65,7.85
"PLA-058xZM-0001","PLA-058","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,5,7,8.76,7.26,70.26,286.84,109.87,6.79
"PLA-015xZM-0001","PLA-015","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,6,6,13.58,6.64,74.14,287.15,114.09,6.77
"PLA-055xZM-0001","PLA-055","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,6,11,11.71,6.57,66.68,283.62,110.34,6.85
"PLA-025xZM-0001","PLA-025","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,4,1,8.07,6.74,68.94,282.29,112.08,6.28
"PLA-051xZM-0001","PLA-051","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,4,8,14.41,5.91,69.9,273.98,114.6,7.75
"PLA-053xZM-0001","PLA-053","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,10,5,11.84,8.07,73.57,284.26,109.59,9.12
"PLA-030xZM-0001","PLA-030","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,4,6,15.66,7.41,69.21,285.44,117.57,5.95
"PLB-029xZM-0001","PLB-029","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,6,5,13.87,5.74,69.99,305.63,111.18,8.68
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,8,7,10.8,6.93,71.08,306.75,112.53,8.63
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,5,12,10.59,7.69,69.44,276.6,117.27,10.59
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,5,6,10.6,7.64,70.59,301.03,112.42,7.19
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,8,6,11.59,6.28,68.74,255.59,114.81,9.66
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,6,4,12.81,8.61,72.24,270.79,114.49,8
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,8,12,15.2,6.41,70.1,294.51,117.8,7.36
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,7,11,12.5,7.57,62.52,264.77,110.84,6.67
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,7,7,13.61,7,74.24,273.18,109.26,7.53
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,5,10,10.5,7.16,72.04,282.56,108,7.03
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,10,8,11.22,6.63,75.72,285.79,111.79,7.04
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,5,4,10.13,6.89,69.25,280.09,115.41,6.94
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,2,12,10.53,8.38,71.91,265.91,110.87,7.61
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,11,6,10.42,8.4,70.34,275.43,113.8,5.88
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,3,5,12.31,7.44,72.29,306.7,114.41,8.66
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,10,6,11.87,7.05,71.48,275.34,116.16,7.02
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,11,3,13.55,8.79,70.29,278.65,117.37,8.75
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,1,3,10.32,7.93,72.6,286.04,109.92,6.66
"PLB-048xZM-0002","PLB-048","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,2,6,13.48,6.57,73.38,257.68,117.48,8.22
"PLB-025xZM-0002","PLB-025","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,6,7,9.21,7.75,70.71,253.29,123.51,8.71
"PLB-019xZM-0002","PLB-019","ZM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,9,12,10.08,7,74.24,291.94,117.39,8.25
"PLA-058xZM-0003","PLA-058","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,2,2,11.19,6.73,68.91,265.85,114.03,6.45
"PLA-015xZM-0003","PLA-015","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,9,5,13,7.4,75.11,270.62,116.27,8.37
"PLA-055xZM-0003","PLA-055","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,4,7,13.02,8.19,73.62,249.93,117.64,8.56
"PLA-025xZM-0003","PLA-025","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,1,11,7.91,6.7,75.06,279.57,117.39,7.83
"PLA-051xZM-0003","PLA-051","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,10,9,11.7,7.74,73.48,266.25,117.79,7.81
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,2,7,13.34,7.12,75.71,265.84,121.79,10.71
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,2,3,9.36,8.14,73.19,270.18,126.04,8.1
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,3,1,8.89,6.3,72.27,275.65,117.08,9.92
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,11,1,9.31,7,69.46,271.23,118.95,8
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,9,2,10.62,8.09,79.69,248.95,121.41,9.22
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,3,2,11.62,7.19,70.72,257.23,112.26,8.66
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,6,8,9.43,6.8,75.24,238.88,118.45,9
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,10,2,11.54,7.38,75.91,260.82,119.7,8.25
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,2,5,14.08,8.35,76.39,252.62,124.3,7.68
"PLA-058xZM-0001","PLA-058","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,1,8,15.73,7.52,74.8,278.83,108.88,8.05
"PLA-015xZM-0001","PLA-015","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,11,2,15.51,7.1,73.9,269.83,110.68,8.56
"PLA-055xZM-0001","PLA-055","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,7,6,14.81,7.8,73.53,280.21,109.14,7.25
"PLA-025xZM-0001","PLA-025","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,5,5,14.02,7.27,70.46,280.57,112.65,7.03
"PLA-051xZM-0001","PLA-051","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,3,8,11.72,7.59,67.19,262.12,111.33,7.09
"PLA-053xZM-0001","PLA-053","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,5,3,11.36,8.6,69.54,280.68,114.31,10.87
"PLA-030xZM-0001","PLA-030","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,9,11,12.31,7.72,69.88,279.98,119.68,5.4
"PLB-029xZM-0001","PLB-029","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,7,2,14.7,6.95,72.13,284.42,116.45,8.32
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,7,8,12.07,7.67,71.76,297,119.26,7.81
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,7,4,13.64,7.73,66.94,258.51,116.55,8.19
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,2,9,13.8,7.7,71.06,301.49,112.99,7.89
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,3,7,14.09,6.9,68.25,280.19,110.67,8.73
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,6,10,12.36,8,68.72,286.25,114.52,7.76
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,10,10,14.13,7.1,68.5,289.44,121.67,7.65
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,5,2,10.56,7.27,70.42,287.65,111.15,6.65
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,5,8,13.25,7.27,77.33,279.23,111.71,6.25
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,7,9,11.55,7.31,74.78,281.21,112.07,7.34
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,1,7,11.94,8.16,72.96,318.26,112.82,6.67
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,2,10,10.31,7.43,70.8,271.15,118.42,6.63
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,8,4,10.68,9.55,70.42,235.83,116.12,8.23
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,4,10,13.86,7.83,68.97,261.39,113.01,5.17
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,5,9,14.77,6.77,72.21,300.52,114.14,8.74
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,1,6,11.29,7.32,74.49,276.01,119,8.83
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,10,3,12.24,8.65,73.18,269.51,117.98,8.18
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,9,4,12.38,8.28,70.4,267.24,113.58,7.15
"PLB-048xZM-0002","PLB-048","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,8,3,12.05,7,74.05,264.81,111.93,8.05
"PLB-025xZM-0002","PLB-025","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,4,9,7.78,8.66,69.17,253.57,116.98,7.32
"PLB-019xZM-0002","PLB-019","ZM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,1,12,13.62,6.98,73.63,276.73,118.96,7.58
"PLA-058xZM-0003","PLA-058","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,10,1,7.87,8.28,68.59,256.06,117.02,7.9
"PLA-015xZM-0003","PLA-015","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,1,10,13.1,7.49,75.23,267.22,121.16,9.42
"PLA-055xZM-0003","PLA-055","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,3,9,10.9,8.14,75.99,254.39,119.64,8.34
"PLA-025xZM-0003","PLA-025","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,10,12,7.16,8.19,75.4,257.89,119.67,7.34
"PLA-051xZM-0003","PLA-051","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,6,1,9.37,8.27,71.87,258.9,121.44,7.05
"PLA-053xZM-0003","PLA-053","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,10,11,10.25,7.77,76.41,238.87,124.48,9.09
"PLA-030xZM-0003","PLA-030","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,11,4,9.77,7.26,77.21,272.01,125.38,7.35
"PLB-029xZM-0003","PLB-029","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,10,4,10.33,7.63,75.28,283.92,122.35,9.79
"PLB-008xZM-0003","PLB-008","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,7,3,8.29,6.9,73.45,264.67,119.54,8.85
"PLB-047xZM-0003","PLB-047","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,8,1,9.54,7.86,76.77,255.27,127.71,8.86
"PLB-026xZM-0003","PLB-026","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,9,1,10.36,6.68,72.38,270.36,116.99,8.77
"PLB-048xZM-0003","PLB-048","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,2,1,10.59,8.23,70.66,237.43,121.2,8.78
"PLB-025xZM-0003","PLB-025","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,6,12,8.49,7.64,75.56,248.9,123.34,8.11
"PLB-019xZM-0003","PLB-019","ZM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,8,2,9.87,7.22,77.92,273.99,121.67,9.15
"PLA-058xZM-0001","PLA-058","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,8,8,12.79,7.51,72.47,278.01,100.41,7.49
"PLA-015xZM-0001","PLA-015","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,4,6,16.09,7.58,81.29,275.42,105.94,5.85
"PLA-055xZM-0001","PLA-055","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,9,1,14.74,6.81,78.56,293.1,102.64,5.24
"PLA-025xZM-0001","PLA-025","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,9,12,13.32,6.05,79.59,305.91,104.75,5.47
"PLA-051xZM-0001","PLA-051","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,5,8,12.25,6.92,69.76,283.74,106.14,6.45
"PLA-053xZM-0001","PLA-053","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,5,4,11.54,7.28,73.39,263.62,102.41,7.94
"PLA-030xZM-0001","PLA-030","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,4,4,13.07,5.89,80.28,278.62,107.87,5.05
"PLB-029xZM-0001","PLB-029","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,7,8,15.57,5.51,78.97,274.88,104.95,7.4
"PLB-008xZM-0001","PLB-008","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,10,1,15.34,6.57,80.48,288.81,109.74,7.71
"PLB-047xZM-0001","PLB-047","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,2,11,15.9,8,81.57,267.18,111.27,7.85
"PLB-026xZM-0001","PLB-026","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,1,3,16.06,6.22,79.74,290.11,104.71,6.4
"PLB-048xZM-0001","PLB-048","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,8,11,14.88,6.89,74.22,268.1,106.08,8.85
"PLB-025xZM-0001","PLB-025","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,1,1,15.57,7.9,80.05,277.94,114.44,7.69
"PLB-019xZM-0001","PLB-019","ZM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,8,5,16.66,6.16,73.76,296.54,110.25,6.17
"PLA-058xZM-0002","PLA-058","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,3,11,11.05,6.3,74.24,297.49,102.24,6.26
"PLA-015xZM-0002","PLA-015","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,5,5,13.38,6.63,79.13,268.01,102.16,6.13
"PLA-055xZM-0002","PLA-055","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,5,2,13.54,7.61,78.46,271.16,104.72,6.07
"PLA-025xZM-0002","PLA-025","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,3,7,9.8,6.67,74.73,280.76,104.96,4.88
"PLA-051xZM-0002","PLA-051","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,10,9,13.62,7.31,77.24,263.13,108.79,4.77
"PLA-053xZM-0002","PLA-053","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,1,8,10.59,6.75,76.51,270.36,107.04,5.29
"PLA-030xZM-0002","PLA-030","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,1,6,15.49,6.05,75.65,256.28,110.28,3.87
"PLB-029xZM-0002","PLB-029","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,6,1,14.75,5.83,74.8,324.47,102.21,8.96
"PLB-008xZM-0002","PLB-008","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,2,12,13.42,6.3,74.84,268.4,111.93,6.33
"PLB-047xZM-0002","PLB-047","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,4,1,14.93,7.82,80.95,248.18,111.68,8.83
"PLB-026xZM-0002","PLB-026","ZM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,2,5,8.96,5.91,72.8,270.16,108.9,5.03
