"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,7,4,7.64,7.49,74.54,202.26,113.2,7.92
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,9,9,13.89,9.86,88.11,233.95,123.94,8.05
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,6,1,13.84,7.57,71.32,199.03,117,6.23
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,11,8,14.4,7.96,82.65,219.64,113.23,8.77
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,1,4,10.45,8.15,81.17,231.79,123.85,6.9
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,11,10,12.49,9.37,80.11,225.1,118.76,10.81
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,7,3,10.56,7.96,73.72,204.77,117.76,6.47
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,8,4,9.14,7.14,74.29,233.76,115.81,5.31
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,9,12,9.76,9.67,77.09,245.62,118.32,7.13
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,2,3,8.8,8.68,77.1,226.63,115.71,8.74
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,11,1,11.87,7.97,74.86,228.61,118.85,6.87
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,9,7,14.76,8.27,87.04,225.95,116.82,6.67
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,7,11,11.61,9.44,79.25,238.47,118.79,8.27
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,5,7,11.29,8.51,77.1,233.84,117.53,7.74
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,11,9,12.73,9.53,82.56,237.94,123.12,9.63
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,1,10,8.42,9.01,76.26,253.79,120.72,8.58
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,6,9,16.67,8.52,86.64,251.99,123.14,9.39
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,10,4,9.38,7.04,75.13,220.59,119.45,7.34
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,11,12,13.37,7.96,82.32,240.41,125.86,8.48
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,7,1,13.37,8.47,77.83,204.63,119.04,6.83
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,10,11,14.84,10.35,84.4,252.08,122.02,9.1
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,9,10,13.63,9.68,82.23,238.45,126.2,9.94
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,5,3,10.99,7.2,75.06,214.17,120.59,7.66
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,12,3,14.01,6.6,80.26,253.33,117.4,8.53
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,7,9,13.4,9.3,83.51,247.5,122.86,10.53
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,2,9,12.22,9.77,86.51,257.37,123.18,9.03
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,12,4,9.82,7.7,81.75,230.81,124.71,7.99
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,7,10,11.44,8.63,85.9,247,116.71,10.02
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,9,2,6.95,8.6,80.52,228.42,115.22,7
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,7,12,10.88,8.89,80.26,233.56,117.86,8.26
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,9,6,10.53,8.54,82.49,230.32,118.93,9.13
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,12,1,7.87,9.09,76.88,224.99,124.67,8.54
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,10,9,13.02,10.2,83.97,253.4,119.3,11.23
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,11,6,8.77,9.5,78.32,238.86,116.29,8.51
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,6,10,15.41,9.11,78.55,263.41,124.49,7.09
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,8,3,10.91,8.82,70.17,221.54,111.81,5.89
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,11,3,10.1,9.04,73.29,243.93,124.73,8.21
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,8,8,11.51,8.66,74.44,235.24,115.81,10.24
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,2,2,9.68,9.21,77.55,241.71,121.93,6.86
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,4,8,13.55,9.78,73.79,274.99,116.32,8.41
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,3,6,7.26,8.69,75.64,243.89,116.1,8.02
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,4,1,6.12,8.03,74.3,228.24,114.85,7.99
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,9,8,11.55,10.02,73.93,244.87,126.59,8.16
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,1,3,8.39,9.58,75.86,242.26,114.64,6.68
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,9,5,6.63,8.63,73.16,210.26,116.84,6.87
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,4,2,8.57,7.5,66.25,213.22,107.66,7.32
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,3,4,9.55,8.05,74.74,223.36,115.76,8.54
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L3","WEST-2024-L3-B3",3,7,5,6.49,8.53,67.08,202.27,111.96,7.85
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,4,6,11.48,8.65,77.2,229.56,117.82,8.07
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,11,7,14.03,9.75,82.37,245.79,120.22,8.71
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,3,1,12.22,8.61,73.81,207.64,116.44,8.08
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,8,11,13.39,9.18,85.69,224.98,116.59,9.8
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,5,12,10.09,9.66,81.58,217.33,119.91,6.93
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,1,12,13.45,9.43,79.24,226.64,117.18,10.43
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,5,1,8.62,8.08,72.1,214.86,117.6,6.12
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,6,4,8.29,6.28,69.91,206.76,111.46,5.91
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,8,2,7.84,7.75,67.69,217.43,115.73,7.35
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,3,9,12.59,9.28,82.68,260.03,117.14,9.74
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,8,7,10.04,8.72,79.46,243.29,119.87,8.06
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,2,8,15.44,7.93,82.16,223.74,118.99,9.35
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,4,11,10.05,9.16,80.8,238.87,120.71,9.06
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,5,4,6.59,6.02,73.71,205.89,110.38,6.44
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,4,9,11.51,9.18,80.42,257.61,123.39,9.04
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L3","WEST-2024-L3-B3",3,12,9,8.87,9.09,73.58,235.12,116.76,8.25
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,1,11,13.98,10,86.73,244.06,122.76,10.63
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,5,2,11.16,7.09,76.18,222.24,115.75,6.58
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,6,2,10.45,6.23,73.17,216.96,121.28,6.83
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,8,1,8.53,7.74,75.44,205.85,114.11,7.69
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,12,5,13.47,9.25,79.19,242.97,129.94,9.13
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,10,1,12.75,7,77.87,243.23,116.76,8.57
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,3,12,10.39,9.02,89.5,237.62,129.57,9.19
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,4,7,12.34,7.27,79.74,246.11,114.1,7.95
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,5,8,9.86,8.65,83.59,262.58,122.22,10.35
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,12,7,12.16,8.82,79.81,248.44,120.46,10.22
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,2,12,10.76,8.06,83.37,238.29,122.38,8.94
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,6,8,12.92,9.01,85.81,245.78,123.87,9.19
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,6,7,7.07,7.77,87.28,251.42,120.82,9.31
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,5,10,12.13,8.07,82.9,243.78,125.76,10.65
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,6,3,6.8,7.27,73.88,219.82,114.62,7.57
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L3","WEST-2024-L3-B3",3,3,11,14.46,8.98,79.65,255.29,124.94,9.89
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,4,5,11.33,6.69,71.29,234.93,117.28,9.25
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,1,12,9.88,9.37,74.09,259.22,116.11,8.54
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,1,2,16.81,7.52,72.68,261.86,120.23,7.34
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,4,1,13.08,7.79,73.05,264.91,120.52,9.45
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,6,12,12.96,8.87,73.61,259.71,125.81,8.91
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,11,7,9.47,6.68,71.3,251.76,119.68,9.37
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,8,12,13.22,7.91,76.99,262.37,128.01,6.88
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,1,8,10.17,5.57,74.39,277.89,113.05,5.95
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,10,1,9.29,8.01,74.76,252.28,117.37,7.6
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,6,2,8.46,7.66,72.46,263.42,119.44,8.58
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,4,9,9.47,6.58,74.45,264.7,125.88,8.11
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,6,6,10.07,6.53,72.95,254.47,117.08,7.18
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,2,6,9.52,8.12,75.38,243.51,117.03,7.3
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,12,9,6.94,5.78,71.09,243.23,118.1,7.16
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,11,9,10.34,7.06,74.56,261.19,121.89,7.56
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L4","WEST-2024-L4-B1",1,12,3,8.64,7.41,69.38,257.67,126.06,9.85
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,4,12,11.17,6.88,77.56,259.53,120.57,9.94
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,10,6,11.4,5.65,76.24,220.07,118.3,8.13
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,9,11,14.32,6.63,70.77,233.57,121.89,7.52
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,12,1,13.27,6.82,75.73,244.65,117.68,9.39
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,6,1,10.27,6.41,77.48,236.51,122.6,7.44
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,5,12,8.44,8.02,70.96,256.23,116.72,9.57
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,10,10,12.85,7.59,77.53,259.89,122.13,7.96
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,1,7,12.74,6.14,66.23,269.86,116.68,6.1
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,7,9,11.41,7.33,73.29,252.1,119.42,7.37
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,12,6,7.6,5.33,69.51,244,117.02,7.22
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,8,3,12.66,6.41,73.19,246.1,121.33,6.14
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,10,11,12.26,6.65,78.88,253.35,121.18,8.63
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,6,10,8.53,7.1,77.83,260.16,121.12,8.17
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,2,9,12.7,5.6,77.23,258.55,118.62,8.54
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,1,1,11.76,6.62,78.31,257.76,125.46,9.24
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L4","WEST-2024-L4-B1",1,11,12,8.91,7.45,68.65,258.23,122.64,8.38
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,12,11,16.19,6.45,77.39,264.41,118.91,8.86
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,3,11,12.6,6.73,83.14,267.41,121.57,8.87
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,11,8,12.07,5.9,75.54,263.17,127.86,7.44
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,3,12,12.62,7.03,81.29,254.17,116.11,9.53
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,5,4,13.78,6.93,74.91,254.69,125.89,8.57
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,3,1,14.54,6.09,78,260.17,120.13,8.41
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,6,8,10.89,6.33,80.22,250.26,124.77,8.7
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,9,7,12.35,6.33,78.09,254.18,116.28,8.14
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,9,5,9.93,6.24,76.57,278.73,119.95,7.65
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,8,4,9.85,6.88,80.55,264.32,112.52,9.1
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,1,6,13.11,6.17,77.19,258.8,128.12,8.24
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,5,6,8.05,6.08,74.23,257.77,119.29,7.75
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,11,6,10.17,5.86,77.54,259.99,124.15,6.79
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,9,10,11.62,5.62,76.07,256.4,124.91,8.83
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,6,9,10.44,7,75.4,264.5,119.49,8.07
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L4","WEST-2024-L4-B1",1,10,9,9.86,6.49,77.03,247.93,122.39,9.32
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,10,5,13.65,7.24,68.48,268.16,113.85,8.57
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,4,8,9.7,6.92,73.89,254.38,113.94,7.62
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,9,4,12.32,5.66,70.87,245.89,123.05,7.22
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,2,1,13.88,7.71,74.64,269.68,117.07,8.44
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,8,11,14.32,8.07,77.17,262.88,121.93,7.76
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,3,9,10.81,6.15,71.7,276.45,116.07,10.47
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,5,5,10.79,6.48,75.74,264.69,118.74,8.95
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,1,3,13.4,6.83,73.6,258.86,113.5,6.99
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,12,12,10.96,7.69,72.76,279.54,119.56,8.59
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,5,8,8.38,6.49,67.87,284.13,116.54,9.14
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,12,10,10.97,7.18,71.22,275.68,120.46,7.03
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,12,5,11.37,6.71,75.46,269.23,112.62,6.84
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,6,3,10.19,6.67,74.2,254.92,117.2,8.31
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,10,3,10.07,6.03,66.56,248.14,116.93,7.74
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,10,4,10.61,5.79,68.21,257.04,117.49,8.83
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L4","WEST-2024-L4-B2",2,1,5,11.11,7.37,65.91,239.71,117.71,7.39
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,9,8,14.15,5.9,74.49,240.31,115.67,7.56
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,7,8,14.05,6.52,78.34,227.62,118.97,8.25
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,7,7,16.74,6.17,69.41,257.99,120.41,7.91
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,7,6,15.03,6.07,71.76,214.2,112.06,8.29
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,11,10,11.72,6.52,75.44,230.81,119.09,9.36
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,8,9,9.38,6.84,77.3,228.06,115.57,9.86
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,7,4,10.41,7.32,75.11,243.25,119.43,7.07
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,12,7,13.54,5.26,70.16,245.84,113.49,7.94
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,4,2,11.31,7.29,72.26,259.98,117.13,8.75
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,10,8,9.51,6.62,74.9,262.26,116.74,9.13
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,5,9,10.28,6.62,71.16,251.64,123.14,8.2
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,1,4,11.93,6.21,74.5,240.16,116.44,7.16
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,3,2,10.74,6.94,74.43,251.52,120.33,7.89
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,9,9,10.33,6.17,70.36,252.4,118.35,8.76
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,9,2,12.58,6.62,76.36,255.74,118.27,8.08
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L4","WEST-2024-L4-B2",2,2,8,8.99,6.57,69.32,264.09,118.45,8.39
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,8,5,12.18,5.82,78.67,263.99,114.59,9.88
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,9,6,10.82,6.2,73.77,259.44,120.77,8.05
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,11,2,15.82,5.34,70.15,276.53,127.87,8.14
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,5,2,11.51,5.87,74.75,220.46,116.99,8.44
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,9,12,11.86,7.13,76.95,265.69,127.63,8.71
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,3,10,13.68,6.89,76.42,248.03,117.89,10.47
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,11,4,9.84,5.24,77.57,259.18,122.79,8.25
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,7,12,13.86,5.87,74.6,270.42,119.23,8.89
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,4,7,11.49,6.9,77.5,270.95,116.45,8.56
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,2,2,8.26,6.32,77.33,268.29,119.43,9.4
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,3,8,13.31,6.61,74.06,263.65,122.41,8.38
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,5,3,9.53,5.01,77.36,271.01,118.29,8
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,8,8,9.55,5.33,77.23,278.52,123.36,9.44
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,1,10,8.55,5.95,73.74,253.96,122.06,9.16
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,8,6,10.83,5.1,75.23,261.88,122.28,8.76
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L4","WEST-2024-L4-B2",2,5,7,9.5,6.53,72.31,251.81,118.05,10.53
