"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLB-049xZM-0001","PLB-049","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,9,6,11.3,8.41,70.94,248.3,114.62,NA
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,10,5,12.48,8.64,75.3,247.95,118.83,NA
"PLB-032xZM-0001","PLB-032","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,3,12,14.11,8.83,78.51,256.74,118.5,NA
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L2","WEST-2024-L2-B2",2,3,8,10.03,8.39,70.47,253.51,116.11,NA
"PLA-042xZM-0002","PLA-042","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,5,9,14.26,8,74.9,253.17,114.96,NA
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,6,3,19.5,8.03,74.35,264.57,116.22,NA
"PLA-051xZM-0002","PLA-051","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,1,13,17.3,8.54,76.02,266.8,120.07,NA
"PLA-058xZM-0002","PLA-058","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,10,1,18.04,7.07,78.06,266.77,112.76,NA
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,11,6,15.42,7.04,70.14,238.33,112.76,NA
"PLA-055xZM-0002","PLA-055","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,15,1,17.23,8.1,81.17,246.94,118.59,NA
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,10,14,18.73,7.24,78.4,241.19,118.91,NA
"PLA-025xZM-0002","PLA-025","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,8,10,16.58,7.99,81.84,248,114.75,NA
"PLA-015xZM-0002","PLA-015","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,10,8,14.15,7.51,82.79,269.57,111.14,NA
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,3,10,17.8,7.45,76.28,236.76,116.2,NA
"PLA-008xZM-0002","PLA-008","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,11,10,16.07,6.6,83.77,255.46,113.7,NA
"PLA-057xZM-0002","PLA-057","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,8,2,15.12,7.52,74.63,253.95,117.75,NA
"PLA-041xZM-0002","PLA-041","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,14,1,17.07,9.25,78.12,252.67,114.86,NA
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,1,11,16.42,8.52,79.37,262.22,122.02,NA
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,4,8,15.51,8.58,76.73,249.92,119.02,NA
"PLA-023xZM-0002","PLA-023","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,13,12,18.73,8.3,78.2,241.63,122.41,NA
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,11,9,18.87,7.65,74.51,264.5,118.05,NA
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,13,6,15.35,7.34,74.83,218.29,110.2,NA
"PLB-048xZM-0002","PLB-048","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,3,6,14.04,6.78,72.06,235.4,113.57,NA
"PLB-029xZM-0002","PLB-029","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,5,15,14.68,8.34,74.39,291.89,115.35,NA
"PLB-019xZM-0002","PLB-019","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,5,12,17.35,7.65,75.83,274.37,117.5,NA
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,6,10,16.54,7.73,75.77,257.72,118.78,NA
"PLB-008xZM-0002","PLB-008","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,1,3,13.91,9.41,79.18,256.36,113.86,NA
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,5,6,15.11,7.55,77.24,245.53,120.32,NA
"PLB-033xZM-0002","PLB-033","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,11,2,17.44,8,78.59,231.5,116.41,NA
"PLB-030xZM-0002","PLB-030","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,8,4,14.41,7.53,76.56,242.71,111.81,NA
"PLB-024xZM-0002","PLB-024","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,15,2,17.4,8.38,78.55,266.31,116.08,NA
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,11,1,14.91,9.2,69.86,228.14,113.34,NA
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,13,10,15.8,6.65,77.37,250.02,121.89,NA
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,9,7,15.46,7.56,73.92,247.43,115.84,NA
"PLB-036xZM-0002","PLB-036","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,13,13,13.56,8.47,74.31,240.38,120.35,NA
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,6,15,14.4,8.42,82.5,263.88,119.71,NA
"PLB-049xZM-0002","PLB-049","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,14,6,14.17,6.61,73.15,254.15,115.7,NA
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,4,6,16.46,7.68,73.06,231.76,119.56,NA
"PLB-032xZM-0002","PLB-032","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,9,12,14.06,8.13,77.13,244.14,112.41,NA
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L2","WEST-2024-L2-B2",2,8,5,11.59,7.94,69.36,244.93,110.21,NA
"PLA-042xZM-0003","PLA-042","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,6,8,18.58,7.13,76.63,262.16,115.55,NA
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,13,11,18.76,8.92,79.22,251.74,123.7,NA
"PLA-051xZM-0003","PLA-051","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,2,5,17.62,7.46,75.89,254.22,118.8,NA
"PLA-058xZM-0003","PLA-058","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,1,6,20.46,7.16,78.67,274.39,119.95,NA
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,5,14,18.92,8.32,75.93,275.15,117.66,NA
"PLA-055xZM-0003","PLA-055","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,10,10,16.82,6.91,76.58,269.74,113.09,NA
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,9,1,18.3,7.98,82.5,266.09,117.36,NA
"PLA-025xZM-0003","PLA-025","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,13,7,15.48,7.03,82.71,239.63,116.28,NA
"PLA-015xZM-0003","PLA-015","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,6,2,14.13,7.51,83.53,272.62,114.17,NA
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,14,14,19.21,7.76,81.77,267.43,120.95,NA
"PLA-008xZM-0003","PLA-008","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,4,12,17.57,7.3,84.53,253.1,123.56,NA
"PLA-057xZM-0003","PLA-057","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,6,5,16.63,7.1,76.3,250.22,120.27,NA
"PLA-041xZM-0003","PLA-041","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,10,2,13.71,6.93,82.65,244.67,109.38,NA
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,5,8,16.02,8.09,80.42,259.13,120.37,NA
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,12,9,16.05,8.24,80.96,258.67,125.7,NA
"PLA-023xZM-0003","PLA-023","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,9,5,14.38,7.91,76.89,245.11,116.08,NA
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,14,7,12.63,8.83,78.98,243.37,122.61,NA
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,1,7,15.57,8.12,77,239.78,116.65,NA
"PLB-048xZM-0003","PLB-048","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,12,12,14.24,5.88,79.56,278.88,118.46,NA
"PLB-029xZM-0003","PLB-029","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,7,3,14.83,7.37,74.15,266.75,116.82,NA
"PLB-019xZM-0003","PLB-019","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,8,1,16.9,7.64,76.84,279.85,116.04,NA
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,10,9,13.7,7.53,72.28,241.03,118.72,NA
"PLB-008xZM-0003","PLB-008","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,2,10,13.3,7.1,86.99,269.81,117.24,NA
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,3,1,15.49,8.07,80.54,265.84,126.03,NA
"PLB-033xZM-0003","PLB-033","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,2,3,13.4,8.04,76.62,259.62,122.95,NA
"PLB-030xZM-0003","PLB-030","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,11,12,12.1,8.87,82.09,252.41,119.22,NA
"PLB-024xZM-0003","PLB-024","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,11,8,14.07,7.76,75.82,257.62,115.65,NA
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,12,1,15.02,8.16,81.45,272.95,119.03,NA
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,3,14,17.66,8,80.37,245.21,124,NA
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,6,6,11.93,7.39,78.96,251.34,114.49,NA
"PLB-036xZM-0003","PLB-036","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,8,6,12.75,7.35,75.54,242.48,113.73,NA
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,1,10,11.82,9.19,82.6,253.66,120.17,NA
"PLB-049xZM-0003","PLB-049","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,9,2,16.79,6.71,75.36,260.2,118.28,NA
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,12,14,15.83,8.26,85.87,249.37,121.32,NA
"PLB-032xZM-0003","PLB-032","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,4,7,10.53,7.71,75.23,260.75,117.41,NA
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L2","WEST-2024-L2-B2",2,8,12,15.68,8.78,78.52,247.05,121.29,NA
"PLA-042xZM-0001","PLA-042","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,13,10,18.53,7.84,65.98,290.18,114.14,NA
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,7,13,20.34,8.4,69.57,264.39,117.51,NA
"PLA-051xZM-0001","PLA-051","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,13,9,17.99,8.01,64.17,262.96,117.4,NA
"PLA-058xZM-0001","PLA-058","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,12,8,19.65,6.87,62.24,266.3,110.57,NA
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,1,14,19.33,7.4,70.29,305.12,116.67,NA
"PLA-055xZM-0001","PLA-055","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,11,9,17.71,8.97,74.93,271.48,112.8,NA
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,2,14,20,8.76,69.72,288.79,112.33,NA
"PLA-025xZM-0001","PLA-025","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,12,7,18.56,8.52,70.37,273.14,113.3,NA
"PLA-015xZM-0001","PLA-015","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,9,9,16.2,8.63,73.12,290.41,108.84,NA
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,9,11,16.38,8.09,69.44,252.76,111.07,NA
"PLA-008xZM-0001","PLA-008","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,14,1,17.49,7.89,76.29,296.63,116.38,NA
"PLA-057xZM-0001","PLA-057","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,4,11,17.72,8.37,68.72,272.23,114.61,NA
"PLA-041xZM-0001","PLA-041","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,10,9,16.34,9.31,68.22,266.63,110.01,NA
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,12,6,17.46,7.94,74.53,255.07,121.06,NA
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,1,10,15.81,9.68,68.85,277.67,115.74,NA
"PLA-023xZM-0001","PLA-023","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,4,6,19.97,7.62,66.95,284.23,110.85,NA
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,13,1,18.25,9.09,75.07,281.15,114.9,NA
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,5,6,19.23,9.24,71.11,286.95,115.09,NA
"PLB-048xZM-0001","PLB-048","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,6,15,15.65,9.34,68.81,277.56,107.82,NA
"PLB-029xZM-0001","PLB-029","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,3,7,11.95,8.58,64.86,304.42,116.05,NA
"PLB-019xZM-0001","PLB-019","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,6,10,16.47,7.46,66.86,281.72,113.1,NA
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,6,14,16.95,8.03,66.86,277.77,113.72,NA
"PLB-008xZM-0001","PLB-008","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,7,10,13.94,7.86,70.16,280.4,113.71,NA
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,1,11,16.75,7.35,68.96,285.34,112.74,NA
"PLB-033xZM-0001","PLB-033","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,4,9,17.93,7.71,71.57,263.24,111.17,NA
"PLB-030xZM-0001","PLB-030","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,3,11,13.24,7.76,73.56,262.31,116.48,NA
"PLB-024xZM-0001","PLB-024","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,2,5,17.85,8,71.1,278.12,109.88,NA
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,7,8,15.83,8.2,70.79,283.57,112.53,NA
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,8,4,20.17,9.21,68.72,290.41,119.93,NA
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,2,9,14.17,7.85,73.3,289.78,116,NA
"PLB-036xZM-0001","PLB-036","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,11,4,18.65,8.49,64.46,277.57,119.04,NA
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,14,3,12.64,8.64,68.26,284.02,119.82,NA
"PLB-049xZM-0001","PLB-049","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,15,4,13.73,8.66,65.66,277.31,115.17,NA
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,9,12,16.52,8.11,69.51,259.66,115.76,NA
"PLB-032xZM-0001","PLB-032","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,8,2,18.58,9.54,68.79,270.46,114.75,NA
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L3","WEST-2024-L3-B1",1,2,4,15.17,9.74,65.24,288.77,116.61,NA
"PLA-042xZM-0002","PLA-042","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,11,3,22.09,7.78,72.25,275.55,114.48,NA
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,1,2,19.45,7.78,66.88,257.17,112.43,NA
"PLA-051xZM-0002","PLA-051","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,12,9,19.95,8.3,65.21,276.53,117.17,NA
"PLA-058xZM-0002","PLA-058","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,7,15,22.03,7.24,65.42,292.1,116.02,NA
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,4,3,18.58,7.6,71.82,275.6,116.16,NA
"PLA-055xZM-0002","PLA-055","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,12,10,17.66,8.33,70.63,255.95,113.65,NA
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,2,1,21.5,8.44,73.45,273.08,112.46,NA
"PLA-025xZM-0002","PLA-025","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,9,15,19.28,7.92,75.29,290.89,114.43,NA
"PLA-015xZM-0002","PLA-015","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,1,6,22.18,8.54,72.97,281.18,109.91,NA
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,13,7,18.27,8.18,70.75,259.05,116.7,NA
"PLA-008xZM-0002","PLA-008","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,15,3,18.88,7.27,75.55,265.66,116.4,NA
"PLA-057xZM-0002","PLA-057","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,11,8,20.53,7.74,69.99,262.64,117.48,NA
"PLA-041xZM-0002","PLA-041","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,1,3,17.63,7.94,71.8,253.63,111.92,NA
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,6,8,20.99,8.06,72.51,265.3,116.95,NA
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,9,8,16.84,8.31,75.01,264.52,115.94,NA
"PLA-023xZM-0002","PLA-023","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,13,3,19.08,8.81,72.96,280.14,118.35,NA
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,14,14,17.73,8.03,79.87,256.54,117.53,NA
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,8,6,18.61,8.1,75.21,250.96,116.16,NA
"PLB-048xZM-0002","PLB-048","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,11,10,16.73,7.19,68.47,269.7,111.26,NA
"PLB-029xZM-0002","PLB-029","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,8,11,17.93,7.77,69.11,282.63,108.31,NA
"PLB-019xZM-0002","PLB-019","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,13,2,18.05,6.75,67.28,279.74,112.86,NA
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,5,9,16.45,7.78,70.33,271.2,114.54,NA
"PLB-008xZM-0002","PLB-008","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,8,12,16.69,8.06,73.41,250.01,115.78,NA
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,4,5,18,7.08,69.66,286.55,116.59,NA
"PLB-033xZM-0002","PLB-033","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,1,4,18.22,7.83,73.82,243.18,115.43,NA
"PLB-030xZM-0002","PLB-030","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,15,2,19.57,8.4,75.71,264.59,115.29,NA
"PLB-024xZM-0002","PLB-024","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,4,13,16.04,7.5,71.35,249.68,110.24,NA
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,8,5,18.02,8.27,71.58,283.88,113.94,NA
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,12,12,19.02,6.98,66.37,271.81,116.69,NA
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,14,13,17.46,7.44,73.44,273.59,113.06,NA
"PLB-036xZM-0002","PLB-036","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,13,5,15.8,6.91,64.02,275.59,120.01,NA
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,7,9,17.65,8.08,71.6,262.95,115.55,NA
"PLB-049xZM-0002","PLB-049","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,1,15,16.19,7.7,66.67,272.76,116.02,NA
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,10,12,16.7,8.9,64.24,269.99,115.35,NA
"PLB-032xZM-0002","PLB-032","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,9,13,14.92,7.69,72.25,250.72,110.7,NA
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L3","WEST-2024-L3-B1",1,6,5,15.33,7.7,63.59,266.86,118.29,NA
"PLA-042xZM-0003","PLA-042","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,1,12,19.21,8.07,71.03,282.24,117.35,NA
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,4,12,19.66,6.84,70.35,268.14,121.43,NA
"PLA-051xZM-0003","PLA-051","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,3,9,19.54,7.61,76.18,285.21,112.77,NA
"PLA-058xZM-0003","PLA-058","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,6,12,21.01,7.86,72.65,296.3,107.12,NA
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,11,1,22.23,7.41,73.78,295.93,119.81,NA
"PLA-055xZM-0003","PLA-055","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,8,7,17.67,7.42,73.86,272.44,116.91,NA
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,10,13,20.83,7.66,72.97,292.8,117.07,NA
"PLA-025xZM-0003","PLA-025","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,9,1,17.91,7.55,75.2,290.31,119.74,NA
"PLA-015xZM-0003","PLA-015","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,7,6,18.94,7.78,77.05,298.15,116.82,NA
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,13,8,18.66,7.93,71.9,278.05,118.34,NA
"PLA-008xZM-0003","PLA-008","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,14,12,17.01,7.01,76.65,290.45,118.91,NA
"PLA-057xZM-0003","PLA-057","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,12,15,19.73,9.13,74.69,294.45,122.17,NA
"PLA-041xZM-0003","PLA-041","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,2,8,15.51,7.96,76.81,257.81,116.9,NA
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,10,14,16.72,8.15,76.28,283.8,124.28,NA
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,13,15,20.22,9.08,73.13,279.02,121.35,NA
"PLA-023xZM-0003","PLA-023","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,9,14,17.64,9.36,73.28,283.55,118.86,NA
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,3,15,18.69,7.52,75.73,272.06,116.01,NA
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,7,1,20.65,9.19,78.68,268.53,113.76,NA
"PLB-048xZM-0003","PLB-048","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,5,7,16.54,7.31,75.67,293.66,112.99,NA
"PLB-029xZM-0003","PLB-029","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,5,14,18.33,7.44,71.58,312.71,119.76,NA
"PLB-019xZM-0003","PLB-019","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,12,14,20.35,7.33,73.55,281.09,115.42,NA
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,6,3,17.36,7.36,75.04,257.5,119.63,NA
"PLB-008xZM-0003","PLB-008","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,13,4,17.6,7,73.52,281.46,115.78,NA
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,14,7,17.5,7.66,72.7,279.99,121.49,NA
"PLB-033xZM-0003","PLB-033","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,7,3,16.42,7.25,78.5,271.74,119.96,NA
"PLB-030xZM-0003","PLB-030","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,10,10,14.63,7.4,71.52,272.91,122.72,NA
"PLB-024xZM-0003","PLB-024","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,2,11,19.07,7.46,66.45,267.34,114.84,NA
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,2,7,18.44,7.51,71.67,283.08,117.26,NA
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,4,4,17.06,8.15,73.82,277.42,126.4,NA
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,12,13,16.73,7.35,72.38,278.69,116.83,NA
"PLB-036xZM-0003","PLB-036","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,6,11,15.27,6.63,66.39,267.04,118.79,NA
