"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,5,6,7.05,10.79,81.92,255.92,130.02,7.03
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,1,6,7.03,9.78,77.18,264.79,126.7,5.69
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,4,4,10.16,8.27,80.86,278.02,133.74,7.55
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,2,2,13.92,9.01,86.85,264.39,123.93,8.1
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,3,4,13.48,9.33,83.36,252.5,123.96,7.1
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,2,5,13.42,8.37,82.58,257.39,119.73,6.95
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,6,2,12.02,8.85,82.73,248.9,123.23,7.15
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,4,3,12.46,8.44,85.25,240.39,128.04,7.62
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,1,4,11.88,9.07,81.84,255.26,131.48,6.43
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,3,5,9.44,8.48,87.74,270.2,128.69,7.09
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,2,4,13.49,8.8,86,236.53,126.82,7.45
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,6,1,11.93,8.73,88.11,244.77,127.12,8.27
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,6,6,8.52,7.56,83.33,251.83,129.33,7.51
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,4,6,10.41,8.91,85.3,253.64,126.3,7.79
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,5,2,13.65,9.29,82.44,266.9,134.21,9.1
"PLA-015xZM-0001","PLA-015","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,5,4,11.02,9.73,81.93,275.6,125.48,6.87
"PLA-055xZM-0001","PLA-055","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,2,3,12.29,10.49,76.47,268.66,126.19,6.14
"PLA-025xZM-0001","PLA-025","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,2,1,12.26,8.51,76.76,274.91,129.22,7.93
"PLB-030xZM-0001","PLB-030","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,4,1,9.69,9.41,84.79,260.12,128.17,8.14
"PLB-026xZM-0001","PLB-026","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,6,3,10.33,10.15,78.03,270.62,120.96,5.99
"PLB-045xZM-0001","PLB-045","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,3,6,11.97,8.66,75.57,257.5,128.93,8.28
"PLA-015xZM-0002","PLA-015","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,4,5,13.25,9.12,80.37,259.2,123.34,7.14
"PLA-055xZM-0002","PLA-055","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,6,5,14.97,7.54,80.39,239.6,122.92,6.59
"PLA-025xZM-0002","PLA-025","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,4,2,15.22,9.02,80.66,284.93,122.13,8.23
"PLB-030xZM-0002","PLB-030","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,3,3,8.49,9,85.54,249.71,126.78,8.34
"PLB-026xZM-0002","PLB-026","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,1,1,10.62,8.15,74.13,253.03,125.31,6.97
"PLB-045xZM-0002","PLB-045","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,5,1,14.09,9.53,76.88,245.19,128.86,7.87
"PLA-015xZM-0003","PLA-015","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,5,5,9.84,10.29,85.03,280.05,125.5,7.38
"PLA-055xZM-0003","PLA-055","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,1,2,13.3,7.91,78.01,257.73,128.35,6.81
"PLA-025xZM-0003","PLA-025","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,6,4,10.83,8.7,83.74,244.05,123.57,6.86
"PLB-030xZM-0003","PLB-030","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,2,6,7.92,8.78,78.95,253.21,129.28,7.36
"PLB-026xZM-0003","PLB-026","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,3,1,11.89,8.82,86.55,286.19,127.03,8.23
"PLB-045xZM-0003","PLB-045","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,5,3,15.93,9.2,76.55,256.16,133.86,8.32
