"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,6,2,12.85,11.27,76.08,288.81,123.3,8.4
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,2,4,15.59,11.53,81.19,301.78,132.1,9.49
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,3,6,13.08,12.55,79.37,292.21,125.15,9.83
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,3,5,18.03,12.51,87.9,305.82,130.67,9.33
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,5,5,17.4,11.89,85.18,288.74,128.25,10.91
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,3,2,14.71,10.52,79.22,258.54,126.16,9.95
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,4,4,15.05,11.93,78.78,303.45,132.78,10
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,5,2,12.67,10.39,78.8,258.57,128.63,8.64
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,1,4,12.1,11.74,80.07,270.55,127.15,8.25
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,2,3,14.48,11.23,84.49,296.16,139.75,9.81
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,4,5,19.87,11.19,88.44,288.38,133.69,9.42
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,3,3,17.47,10.95,83.03,289.7,129.6,9.11
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,4,1,12.23,10.21,79.05,290.43,124.62,7.03
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,5,6,16.22,11.91,83.3,297.71,135.19,10.47
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B1",1,6,3,15.03,10.84,77.87,280.35,129.84,9.85
"PLA-009xZM-0001","PLA-009","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,6,4,18.85,13.27,79.1,305.8,133.25,10.05
"PLA-044xZM-0001","PLA-044","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,1,3,16.03,12.53,77.58,276.54,122.07,7.94
"PLA-053xZM-0001","PLA-053","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,5,3,12.17,11.84,78.53,268.38,123.36,9.77
"PLB-047xZM-0001","PLB-047","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,6,5,15.84,12.11,73.82,295.21,128.79,8.89
"PLB-052xZM-0001","PLB-052","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,4,3,12.72,11.34,73.31,283.83,126.66,9.1
"PLB-027xZM-0001","PLB-027","ZM-0001","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,1,2,10.51,11.72,70.59,292.5,125.04,8.82
"PLA-009xZM-0002","PLA-009","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,1,1,14.8,9.85,77.65,263.94,126.85,6.48
"PLA-044xZM-0002","PLA-044","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,3,4,18.53,12.13,83.24,279.91,125.68,10.36
"PLA-053xZM-0002","PLA-053","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,2,1,13.36,10.58,77.22,268.36,123.73,8.65
"PLB-047xZM-0002","PLB-047","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,2,6,15.31,12.3,83.24,311.08,127.71,9.16
"PLB-052xZM-0002","PLB-052","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,6,6,16.39,11.63,82.54,289.94,129.07,8.15
"PLB-027xZM-0002","PLB-027","ZM-0002","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,3,1,10.22,10.69,70.06,260.36,118.56,7.51
"PLA-009xZM-0003","PLA-009","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,1,5,15.09,12.38,81.63,297.12,135.2,10.5
"PLA-044xZM-0003","PLA-044","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,5,1,14.9,10.86,75.24,279.27,123.13,8.66
"PLA-053xZM-0003","PLA-053","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,4,6,18.34,11.41,92.73,309.11,128.87,9.53
"PLB-047xZM-0003","PLB-047","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,5,4,16.38,11.14,85.29,301.22,127.31,9.09
"PLB-052xZM-0003","PLB-052","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,1,6,15.02,11.44,82.98,290.4,131.13,11.2
"PLB-027xZM-0003","PLB-027","ZM-0003","WESTFARM-2025-L10","WESTFARM-2025-L10-B2",2,4,2,13.39,9.91,73.06,271.58,127.04,7.86
