"genotype","parent1","parent2","env","block","rep","row","col","yield","brix","firmness","fruit_wt","maturity","shelf_life"
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,12,7,109.51,4.9,43.52,74.08,111.93,14.05
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,5,9,123.54,3.61,37.32,80.53,96.67,12.25
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,3,2,112.25,5.86,46.46,79.69,112.68,15.7
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,7,10,104.78,3.88,42.48,72.54,106.68,15.77
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,1,6,104.46,5,46.85,88.72,116.13,14.28
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,7,12,110.67,4.44,41.56,71.67,103.05,9.82
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,1,3,116.82,4.8,56.33,82.99,107.82,14.55
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,5,2,112.45,4.96,47.39,96.22,106.94,19.38
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,8,3,114.78,5.17,49.53,81.83,116.36,17.9
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,9,9,92.7,4.57,40.01,72.69,105.51,12.4
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,12,8,110.67,4.37,50.37,80.19,106.58,14.57
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,2,1,110.93,4.83,56.23,80.7,107.51,17.43
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,3,8,103.28,4.54,54.47,88.53,107.86,15.77
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,3,11,108.04,3.5,45.8,90.95,103.66,17.39
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,1,1,110.74,4.66,50.81,88.47,111.86,18.53
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,4,1,123.54,5.17,58.57,84.7,114.87,19.2
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,11,2,113.43,4.79,59.55,86.96,114.74,13.87
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,6,11,127.16,4.32,40.51,84.52,101.7,13.05
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,5,8,88.34,4.36,50.87,81.38,112.25,16.24
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,6,5,98.69,4.71,47.01,92.91,110.53,15.98
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,7,2,125.51,4.75,52.39,88.39,119.45,16.17
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,7,4,122.68,4.67,45.86,90.7,111.62,14.54
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,1,9,92.46,4.34,60.81,70.76,112.45,17.84
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,6,1,90.31,4.84,53.49,89.5,107.19,14.35
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,7,5,123.97,4.67,53.96,88.33,109.33,20.73
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,1,4,127.3,4.83,40.17,84.29,108.98,16.92
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,1,11,97.09,5.43,52.77,77.71,110.7,17.29
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,2,11,108.04,4.9,39.33,88.13,101.39,13.6
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,10,2,111.12,5.6,50.03,86.42,109.01,16.03
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,10,5,118.12,5.86,44.63,81.99,110.79,21.42
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,2,2,116.27,5.24,44.37,90.04,104.89,15.39
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,11,11,111.81,5.5,48.14,81.63,104.13,17.23
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,12,2,126.27,5.04,55.62,77.69,114.67,17.96
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,4,10,110.86,4.53,28.42,65.88,103.06,17.56
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,2,10,115.44,5.68,51.63,90.27,112.57,13.64
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,10,9,104.62,4.41,44.91,75.73,105.47,10.59
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,8,10,114.06,4.45,34.95,78.86,111.74,12.9
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,3,1,117.25,4.75,50.66,80.28,115.68,12.41
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,9,6,87.19,4.84,49.08,83.55,109.1,14.79
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,3,4,113.08,6.04,43.84,92.27,105.31,19.14
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,6,10,94.78,4.69,37.11,86.05,104.57,14.02
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,8,4,118.52,5.11,39.8,86.78,112.64,18.77
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L3","CA-2024-L3-B3",3,6,6,98.6,4.84,51.25,80.81,106.94,14.56
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,3,12,120.92,4.87,46.81,73.82,101.88,15.74
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,2,3,122.49,4.88,46.77,88.24,105.48,16.89
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,8,2,125.64,4.84,52.34,77.65,112.04,20.42
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,7,8,106.23,4.02,47.22,69.23,100.52,13.08
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,12,9,119.94,5.24,42.75,78.96,106.42,11.94
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,11,7,112.34,4.53,48.61,71.55,107.65,12.3
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,1,8,127.95,4.71,37.65,83.15,105.54,13.42
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,4,3,130.31,5.51,49.79,80.42,114.34,18.57
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,1,10,118.44,4.54,44.71,79.03,105.28,14.52
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,2,8,110.5,4.2,47.16,83.49,112.98,15.3
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,5,1,114.81,5.18,50.15,80.01,104.18,13.88
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,11,12,98.61,4.56,48.11,65.22,106.38,12.34
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,9,12,101.35,4.66,42.35,69.58,103.97,11.88
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,10,1,120.51,5.18,38.25,83.3,110.42,17.84
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,3,6,125.8,4.87,44.73,72.73,109.76,12.42
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L3","CA-2024-L3-B3",3,9,3,97.17,4.53,50.82,85.96,110.63,17.02
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,7,7,101.29,3.98,46.77,72.65,105.66,14.38
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,11,8,107.35,3.73,56.08,83.99,108.61,15.54
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,11,4,121.59,4.62,46.55,84.36,110.61,17.3
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,2,5,132.05,4.63,47.79,81.86,109.4,12.53
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,12,10,126.04,5.41,50.48,85.37,110.5,16.29
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,8,8,104.02,3.63,41.78,72.42,112.07,11.9
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,8,11,112.49,3.87,43.51,85.77,103.34,13.36
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,3,9,111.62,3.59,49.76,70.72,114.26,14.57
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,6,4,127.85,5.29,52.23,81.02,108.74,18.27
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,2,6,116.08,4.26,47.86,86.51,115.84,15.57
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,11,9,110.3,3.76,35.98,85.68,110.97,15.03
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,12,12,99.16,4.73,56.94,83.27,111.76,14.45
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,6,3,109.01,4.06,41.87,85.33,111.23,16.3
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,11,5,113.55,4.54,51.04,78.1,108.81,20.21
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,4,4,115.19,5.45,52.96,85.7,112.23,21.51
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L3","CA-2024-L3-B3",3,11,6,100.38,4.47,47.16,88.6,110.83,17.19
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,7,10,112.72,4.98,46.91,88.76,110.53,16.52
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,5,1,118.39,4.78,44.3,83.35,108.37,15.96
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,2,10,124.52,5.63,37.91,80.77,114.81,22.65
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,11,6,132.13,5.01,43.7,77.27,111.62,10.25
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,3,3,110.29,5.2,29.15,78.46,114.47,17.36
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,3,9,114.13,5.01,38.3,90.57,120.02,19.32
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,2,7,130.72,4.28,30.29,82.86,111.83,17.41
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,6,3,117.75,5.87,37.65,83.42,119.9,15.45
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,10,11,96.05,4.96,28.84,80.9,117.14,14.07
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,2,2,113.94,4.65,30.71,84.1,118.56,14.61
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,6,4,110.1,4.41,30.32,87.03,114.22,12.41
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,7,2,103.51,4.92,40.08,78.69,113.18,17.73
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,4,12,103.91,4.51,25.61,90.42,106.24,18.09
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,1,8,118.03,5.16,23.75,93.14,111.3,17.32
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,8,10,117.61,4.31,24.21,82.09,113.52,17.39
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L4","CA-2024-L4-B1",1,1,11,102.25,4.64,35.78,83.67,116.97,16.71
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,11,2,113.49,4.2,49.41,77.04,111.91,16.41
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,7,6,127.85,5.11,48.14,100.33,112.75,14.62
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,12,7,111.35,4.49,43.28,78.35,112.16,14.98
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,5,5,135.47,4.49,46.3,82.58,116.44,14.77
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,7,3,122.29,4.59,43.08,79.04,119.47,16.4
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,9,11,126.21,4.1,44.13,88.29,117.53,15.06
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,3,11,138.98,4.04,27.41,89.81,111.5,16.8
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,9,5,120.14,5.74,44.15,83.92,116.49,13.38
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,9,6,115.04,5.32,42.9,87.37,113.56,15.84
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,12,4,128.69,4.29,33.51,86.66,115.41,13.75
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,9,1,114.39,4.53,28.18,76.06,111.57,14.69
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,9,4,94.22,4.45,46.35,79.46,113.61,14.19
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,4,5,107.36,4.27,42.46,85.99,111.14,16
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,8,1,120.7,4.62,44.73,75.78,114.3,19.94
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,6,1,120.03,4.77,38.27,73.61,114.71,13.08
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L4","CA-2024-L4-B1",1,6,11,114.24,3.94,42.65,78.02,116.65,15.84
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,9,2,128.37,3.86,40.02,79.44,106.7,17.46
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,12,8,111.46,4.31,51.11,94.3,110.41,15.14
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,8,4,133.62,4.21,42.71,81.64,113.27,23.3
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,7,7,130.46,4.57,41.23,91.18,115.02,16.94
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,3,8,122.83,4.6,47.63,80.19,117.19,16.64
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,12,1,113.25,4.47,38.87,78.83,115.71,14.24
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,5,6,136.06,4.23,45.11,95.43,111.5,18.72
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,7,9,126.99,4.48,48.37,85.48,120.87,19.69
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,1,9,115.16,4.58,50.35,84.03,113.96,18.45
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,12,10,109.76,4.47,39.16,85.04,123.36,17.68
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,6,12,109.9,3.85,39.43,86.72,117.43,13.08
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,7,8,100.81,4.68,47.44,87.54,118.52,19.27
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,1,12,99.79,3.72,41.91,85.9,114.07,16.18
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,4,3,123.36,4.13,39.15,86.73,118.23,19.47
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,12,5,108.59,4.26,44.32,82.2,119.95,15.72
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L4","CA-2024-L4-B1",1,10,6,102.46,4.33,48.63,86.53,114.17,17.88
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,11,3,130.2,4.78,35.58,86.57,108.58,15.56
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,11,11,102.59,5.02,38.99,98.65,113.64,17.78
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,2,3,112.86,5,33.93,86.09,109.08,18.28
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,2,11,128.49,5.58,36.07,77.94,113.5,10.6
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,4,1,120.2,5.66,41.32,82.4,109.59,17.35
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,5,11,126.87,4.25,41.42,92.67,116.72,18.19
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,10,3,127.92,4.25,36.97,89.2,110.72,19.57
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,10,5,113.21,5.55,44.32,84.16,119.4,17.55
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,8,12,115.79,4.55,43.22,99.76,108.32,16
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,8,3,125.25,4.48,39.44,87.99,119.98,16.21
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,11,12,117.37,4.64,34.8,82.53,111.03,13.27
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,3,2,96.73,5.33,42.63,78.01,113.98,15.84
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,9,8,114.63,4.9,37.69,85.58,107.46,16.39
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,10,12,122.95,5.59,31.56,92.06,109.47,15.5
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,8,7,112.36,5.23,38.28,89.22,114.18,18.08
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L4","CA-2024-L4-B2",2,5,3,115.79,4.47,39.59,91.28,111.8,14.04
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,8,11,127.71,4.09,45.36,91.13,112.64,17.86
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,4,4,126.89,4.86,47.91,93.21,110.19,16.68
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,4,7,135.13,4.79,45.34,85.47,112.92,18.15
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,11,4,125.91,4.84,38.56,72.81,112.51,15.97
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,10,8,118.14,4.93,46.59,82.12,113.87,15.91
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,6,8,132.64,4.57,48.39,75.89,112.61,15.15
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,8,5,143.1,4.48,42.14,87.24,104.91,16.75
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,9,3,133.83,4.91,40.65,81.96,117.45,15.47
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,7,12,129.41,4.49,43.06,79.05,113.45,13.6
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,5,8,132.03,4.35,43.73,82.84,118.33,17.08
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,10,4,121.79,4.8,38.75,80.66,109.3,11.43
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,11,1,130.18,4.95,44.19,80.96,108.82,12.85
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,7,11,116.7,4.55,31.99,83,113.09,14.91
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,6,2,126.48,4.46,40.49,89.23,111.7,15.87
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,12,6,133.11,4.91,40.19,84.58,111.73,15.05
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L4","CA-2024-L4-B2",2,8,9,112.9,4.13,47.39,81.98,111.4,14.44
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,10,9,124.67,4.01,55.39,85.41,114.5,18.59
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,3,10,113.89,4.97,46.82,91.9,107.42,17.33
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,5,2,142.54,4.93,51.04,100.17,113.03,17.74
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,1,6,136.29,4.57,49.57,92.58,111.54,16.13
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,2,6,136.83,4.35,53.21,78.27,118.78,18.72
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,2,1,113.98,3.78,45.19,89.42,121.36,15.76
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,9,12,143.2,4.14,41.36,97.71,113.7,17.78
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,5,12,129.71,4.31,44.34,83.37,118.71,20.19
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,5,10,126.77,4.65,44.34,90.1,111.41,17.56
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,2,8,129.06,4.63,42.47,85.94,120.11,15.51
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,11,10,116.21,4.67,37.3,91.42,115.98,15.28
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,2,5,103.69,4.55,43.26,85.3,109.47,17.41
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,8,8,110.98,4.08,43.63,87.21,111.02,15.73
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,6,7,123.41,4.34,40.28,91.14,116.78,21.85
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,1,2,113.92,3.91,44.66,86.63,114.54,19.53
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L4","CA-2024-L4-B2",2,11,5,101.85,4.25,38.85,93.92,111.18,16.07
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,8,2,119.45,4.57,44.56,90.9,114.21,20.5
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,5,4,127.22,5.69,49.09,90.08,113.76,18.63
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,1,1,124.25,4.62,40.18,84.33,109.42,17.53
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,2,9,125.72,5.16,36.33,88.3,112.03,14.68
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,5,9,107.47,5.6,44.59,76.71,117.07,17.21
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,12,3,117.61,4.54,46.51,91.34,117.59,15.17
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,2,12,123.67,4.17,33.09,92.64,105.44,19.1
