"genotype","parent1","parent2","env","block","rep","row","col","yield","brix","firmness","fruit_wt","maturity","shelf_life"
"PLB-025xTOM-0001","PLB-025","TOM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,5,6,113.79,5.29,35.11,88.19,108.71,18.11
"PLB-019xTOM-0001","PLB-019","TOM-0001","EAST-2024-L3","EAST-2024-L3-B3",3,10,1,108.05,4.34,41.03,108.66,115.51,13.02
"PLA-058xTOM-0002","PLA-058","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,1,9,101.77,4.37,33.14,92.83,104.13,12.59
"PLA-015xTOM-0002","PLA-015","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,9,7,107.32,4.16,34.19,88.89,101.33,16.28
"PLA-055xTOM-0002","PLA-055","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,8,2,112.63,4.4,31.77,86.27,107.9,15.46
"PLA-025xTOM-0002","PLA-025","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,5,5,103.5,4,34.27,96.26,103.49,14.17
"PLA-051xTOM-0002","PLA-051","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,5,2,113.6,5.15,29.66,92.12,110.31,16.14
"PLA-053xTOM-0002","PLA-053","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,3,10,104.76,4.77,33.68,83.33,109.94,16.72
"PLA-030xTOM-0002","PLA-030","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,11,4,108.52,4.66,31.58,84.55,107.55,12.8
"PLB-029xTOM-0002","PLB-029","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,2,12,101.98,4.35,35.06,100.72,108.42,17.33
"PLB-008xTOM-0002","PLB-008","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,7,10,105.16,4.78,42.02,90.41,112.97,14.13
"PLB-047xTOM-0002","PLB-047","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,5,1,113.11,4.75,39.25,84.19,114.86,19.41
"PLB-026xTOM-0002","PLB-026","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,4,9,107.15,4.23,34.02,87.67,104.82,14.4
"PLB-048xTOM-0002","PLB-048","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,8,8,99.13,4.53,39.29,72.43,113.15,14.84
"PLB-025xTOM-0002","PLB-025","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,2,11,96.77,4.85,29.82,87.23,114.83,15.32
"PLB-019xTOM-0002","PLB-019","TOM-0002","EAST-2024-L3","EAST-2024-L3-B3",3,10,4,104.61,3.73,43.21,91.31,110.88,17.03
"PLA-058xTOM-0003","PLA-058","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,3,7,93.31,4.89,39.72,77.06,106.92,17.53
"PLA-015xTOM-0003","PLA-015","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,1,3,102.14,4.83,48.29,82.22,108.23,18.23
"PLA-055xTOM-0003","PLA-055","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,10,5,94.16,5.31,35.6,75.78,107.66,15.24
"PLA-025xTOM-0003","PLA-025","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,9,12,92.89,4.56,42.33,81.98,111.15,16.84
"PLA-051xTOM-0003","PLA-051","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,2,7,100.75,4.74,32.48,81.32,109.35,16.59
"PLA-053xTOM-0003","PLA-053","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,4,7,98.13,5.2,34.68,80.48,111.01,20.32
"PLA-030xTOM-0003","PLA-030","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,10,10,101.83,4.49,39.21,86.4,118.46,18.26
"PLB-029xTOM-0003","PLB-029","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,4,6,100.37,3.49,32.84,89.84,111.06,19.64
"PLB-008xTOM-0003","PLB-008","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,6,5,87.01,4.1,37.57,85.43,112.86,20.72
"PLB-047xTOM-0003","PLB-047","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,2,10,95.09,4.68,48.09,69.87,113.79,20.45
"PLB-026xTOM-0003","PLB-026","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,10,12,103.77,5.04,42.33,88.65,111.34,16.81
"PLB-048xTOM-0003","PLB-048","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,2,2,103.37,4.24,36.87,59.43,115.99,20.18
"PLB-025xTOM-0003","PLB-025","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,7,4,111.38,5.36,42.92,75.23,117.43,19.69
"PLB-019xTOM-0003","PLB-019","TOM-0003","EAST-2024-L3","EAST-2024-L3-B3",3,4,11,117.08,5.28,58.08,92.35,118.37,16.18
"PLA-058xTOM-0001","PLA-058","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,7,10,87.88,3.64,30.54,86.2,103.98,16.55
"PLA-015xTOM-0001","PLA-015","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,9,9,106.85,3.91,46.37,84.02,112.72,16.82
"PLA-055xTOM-0001","PLA-055","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,8,9,73.85,3.37,31.25,90.7,104.89,14.27
"PLA-025xTOM-0001","PLA-025","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,5,1,82.31,2.7,33.19,87.73,107.91,13.62
"PLA-051xTOM-0001","PLA-051","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,3,10,83.4,4.11,31.32,85.3,102.02,14.19
"PLA-053xTOM-0001","PLA-053","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,2,11,90.32,4.19,35.65,75.23,108.32,21.25
"PLA-030xTOM-0001","PLA-030","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,3,3,85.19,3.57,39.04,84.33,109.37,15.9
"PLB-029xTOM-0001","PLB-029","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,1,1,88.57,3.07,35.36,97.77,109.97,18.81
"PLB-008xTOM-0001","PLB-008","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,7,12,86.44,3.74,38.61,89.09,110.22,17.88
"PLB-047xTOM-0001","PLB-047","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,1,4,84.23,3.15,42.1,81.12,108.02,20.33
"PLB-026xTOM-0001","PLB-026","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,5,11,82.49,3.32,36.56,91.88,107.6,15.06
"PLB-048xTOM-0001","PLB-048","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,8,8,100.2,4.06,26.64,85.8,107.99,18.79
"PLB-025xTOM-0001","PLB-025","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,8,11,84.19,4.08,31.08,81.14,111.97,19.9
"PLB-019xTOM-0001","PLB-019","TOM-0001","EAST-2024-L4","EAST-2024-L4-B1",1,6,9,92.22,3.04,32.22,99.88,115.29,15.74
"PLA-058xTOM-0002","PLA-058","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,4,11,80.12,3.62,34,78.66,101.85,13.07
"PLA-015xTOM-0002","PLA-015","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,9,7,85.31,3.5,37.91,74.7,109.45,14.1
"PLA-055xTOM-0002","PLA-055","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,8,10,88.07,3.47,37.22,81.5,108.27,16.52
"PLA-025xTOM-0002","PLA-025","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,7,5,80.56,3.76,28.39,85.01,106.55,16.02
"PLA-051xTOM-0002","PLA-051","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,4,12,74.98,4.1,27.53,78.56,107.18,14.55
"PLA-053xTOM-0002","PLA-053","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,3,4,72.36,3.87,34.3,76.82,108.87,17.97
"PLA-030xTOM-0002","PLA-030","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,4,5,88.97,3.59,27.55,84.59,106.35,12.7
"PLB-029xTOM-0002","PLB-029","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,2,8,95.72,3.67,31.1,97.7,103.53,20.96
"PLB-008xTOM-0002","PLB-008","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,4,4,73.25,3.49,35.37,84.81,108.84,14.76
"PLB-047xTOM-0002","PLB-047","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,4,2,85.55,3.49,31.4,69.39,111.23,22.27
"PLB-026xTOM-0002","PLB-026","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,7,1,76.67,3.49,31.29,83.72,108.68,16.47
"PLB-048xTOM-0002","PLB-048","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,6,2,80.58,3.04,29.66,70.75,111.94,17.96
"PLB-025xTOM-0002","PLB-025","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,9,3,85.17,4.01,30.32,82.26,108.38,16.94
"PLB-019xTOM-0002","PLB-019","TOM-0002","EAST-2024-L4","EAST-2024-L4-B1",1,2,4,92.89,3.3,39.7,84.46,112.88,17.37
"PLA-058xTOM-0003","PLA-058","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,3,11,90.82,4.52,30.06,70.9,113.26,19.33
"PLA-015xTOM-0003","PLA-015","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,11,5,76.94,4.05,46.31,77.93,112.05,20.81
"PLA-055xTOM-0003","PLA-055","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,3,12,89.76,3.84,39.03,69.7,111.59,17.63
"PLA-025xTOM-0003","PLA-025","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,4,3,63.68,4,45.83,78.51,110.99,16.11
"PLA-051xTOM-0003","PLA-051","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,1,2,74.45,4.48,40.04,71.3,117.09,16.52
"PLA-053xTOM-0003","PLA-053","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,1,5,89.26,4.54,43.4,71.43,113.15,20.22
"PLA-030xTOM-0003","PLA-030","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,6,3,78.21,4.25,35.34,82.69,119.78,17.1
"PLB-029xTOM-0003","PLB-029","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,9,6,87.33,3.53,44.68,81.05,113.53,24.87
"PLB-008xTOM-0003","PLB-008","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,3,6,76.11,3.28,43.38,85.43,115.71,21.54
"PLB-047xTOM-0003","PLB-047","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,9,10,89.29,4.33,42.62,70.21,118,23.93
"PLB-026xTOM-0003","PLB-026","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,8,5,70.09,3.94,34.48,86.72,110.1,21.63
"PLB-048xTOM-0003","PLB-048","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,1,9,80.99,4.24,39.07,58.25,116.3,23.96
"PLB-025xTOM-0003","PLB-025","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,9,8,70.95,4.3,47.44,80.72,121.07,20.66
"PLB-019xTOM-0003","PLB-019","TOM-0003","EAST-2024-L4","EAST-2024-L4-B1",1,10,7,85.86,3.9,49.36,84.17,116.65,18.96
"PLA-058xTOM-0001","PLA-058","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,5,7,73.78,3.85,33.74,88.42,104.87,16.2
"PLA-015xTOM-0001","PLA-015","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,6,6,97.92,3.45,40.19,88.57,109.09,16.14
"PLA-055xTOM-0001","PLA-055","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,6,11,88.57,3.41,27.78,86.81,105.34,16.39
"PLA-025xTOM-0001","PLA-025","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,4,1,70.35,3.52,31.58,86.14,107.08,14.94
"PLA-051xTOM-0001","PLA-051","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,4,8,102.03,3,33.24,81.99,109.6,18.57
"PLA-053xTOM-0001","PLA-053","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,10,5,89.21,4.38,39.27,87.13,104.59,21.95
"PLA-030xTOM-0001","PLA-030","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,4,6,108.31,3.95,32.04,87.72,112.57,14.17
"PLB-029xTOM-0001","PLB-029","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,6,5,99.37,2.89,33.31,97.82,106.18,20.95
"PLB-008xTOM-0001","PLB-008","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,8,7,83.98,3.64,35.11,98.37,107.53,20.75
"PLB-047xTOM-0001","PLB-047","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,5,12,82.96,4.12,32.44,83.3,112.27,25.59
"PLB-026xTOM-0001","PLB-026","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,5,6,83.02,4.1,34.32,95.51,107.42,17.25
"PLB-048xTOM-0001","PLB-048","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,8,6,87.93,3.23,31.28,72.8,109.81,23.27
"PLB-025xTOM-0001","PLB-025","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,6,4,94.03,4.71,37.08,80.4,109.49,19.2
"PLB-019xTOM-0001","PLB-019","TOM-0001","EAST-2024-L4","EAST-2024-L4-B2",2,8,12,105.98,3.3,33.54,92.26,112.8,17.64
"PLA-058xTOM-0002","PLA-058","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,7,11,92.5,4.05,20.86,77.39,105.84,15.91
"PLA-015xTOM-0002","PLA-015","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,7,7,98.04,3.68,40.4,81.59,104.26,18.05
"PLA-055xTOM-0002","PLA-055","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,5,10,82.49,3.79,36.68,86.28,103,16.8
"PLA-025xTOM-0002","PLA-025","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,10,8,86.08,3.45,42.89,87.9,106.79,16.8
"PLA-051xTOM-0002","PLA-051","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,5,4,80.63,3.63,32.11,85.05,110.41,16.58
"PLA-053xTOM-0002","PLA-053","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,2,12,82.67,4.57,36.53,77.96,105.87,18.25
"PLA-030xTOM-0002","PLA-030","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,11,6,82.08,4.59,33.96,82.72,108.8,13.95
"PLB-029xTOM-0002","PLB-029","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,3,5,91.53,3.97,37.14,98.35,109.41,20.89
"PLB-008xTOM-0002","PLB-008","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,10,6,89.35,3.72,35.81,82.67,111.16,16.82
"PLB-047xTOM-0002","PLB-047","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,11,3,97.77,4.84,33.9,84.33,112.37,21.08
"PLB-026xTOM-0002","PLB-026","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,1,3,81.6,4.28,37.69,88.02,104.92,15.91
"PLB-048xTOM-0002","PLB-048","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,2,6,97.39,3.41,38.95,73.84,112.48,19.79
"PLB-025xTOM-0002","PLB-025","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,6,7,76.05,4.17,34.61,71.64,118.51,20.96
"PLB-019xTOM-0002","PLB-019","TOM-0002","EAST-2024-L4","EAST-2024-L4-B2",2,9,12,80.41,3.67,40.43,90.97,112.39,19.82
"PLA-058xTOM-0003","PLA-058","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,2,2,85.96,3.52,31.47,77.92,109.03,15.44
"PLA-015xTOM-0003","PLA-015","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,9,5,94.98,3.94,41.84,80.31,111.27,20.13
"PLA-055xTOM-0003","PLA-055","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,4,7,95.08,4.44,39.36,69.96,112.64,20.64
"PLA-025xTOM-0003","PLA-025","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,1,11,69.56,3.5,41.74,84.79,112.39,18.79
"PLA-051xTOM-0003","PLA-051","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,10,9,88.51,4.17,39.08,78.12,112.79,18.8
"PLA-053xTOM-0003","PLA-053","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,2,7,96.7,3.78,42.81,77.92,116.79,25.96
"PLA-030xTOM-0003","PLA-030","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,2,3,76.82,4.42,38.63,80.09,121.04,19.46
"PLB-029xTOM-0003","PLB-029","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,3,1,74.47,3.23,37.09,82.83,112.08,24
"PLB-008xTOM-0003","PLB-008","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,11,1,76.56,3.68,32.44,80.62,113.95,19.22
"PLB-047xTOM-0003","PLB-047","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,9,2,83.12,4.38,49.43,69.47,116.41,22.3
"PLB-026xTOM-0003","PLB-026","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,3,2,88.12,3.81,34.56,73.61,107.26,20.86
"PLB-048xTOM-0003","PLB-048","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,6,8,77.17,3.56,42.05,64.44,113.45,21.73
"PLB-025xTOM-0003","PLB-025","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,10,2,87.69,3.93,43.21,75.41,114.7,19.89
"PLB-019xTOM-0003","PLB-019","TOM-0003","EAST-2024-L4","EAST-2024-L4-B2",2,2,5,100.41,4.56,43.94,71.31,119.3,18.49
"PLA-058xTOM-0001","PLA-058","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,1,8,108.64,4.04,41.31,84.42,103.88,19.32
"PLA-015xTOM-0001","PLA-015","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,11,2,107.55,3.75,39.79,79.92,105.68,20.57
"PLA-055xTOM-0001","PLA-055","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,7,6,104.03,4.21,39.2,85.1,104.14,17.4
"PLA-025xTOM-0001","PLA-025","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,5,5,100.11,3.86,34.13,85.28,107.65,16.81
"PLA-051xTOM-0001","PLA-051","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,3,8,88.6,4.07,28.72,76.06,106.33,16.97
"PLA-053xTOM-0001","PLA-053","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,5,3,86.8,4.72,32.55,85.34,109.31,26.28
"PLA-030xTOM-0001","PLA-030","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,9,11,91.57,4.16,33.16,84.99,114.68,12.81
"PLB-029xTOM-0001","PLB-029","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,7,2,103.49,3.66,36.88,87.21,111.45,20.06
"PLB-008xTOM-0001","PLB-008","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,7,8,90.37,4.12,36.24,93.5,114.26,18.74
"PLB-047xTOM-0001","PLB-047","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,7,4,98.19,4.16,28.27,74.26,111.55,19.72
"PLB-026xTOM-0001","PLB-026","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,2,9,99.01,4.14,35.11,95.74,107.99,19
"PLB-048xTOM-0001","PLB-048","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,3,7,100.43,3.63,30.45,85.09,105.67,21.02
"PLB-025xTOM-0001","PLB-025","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,6,10,91.81,4.33,31.22,88.13,109.52,18.62
"PLB-019xTOM-0001","PLB-019","TOM-0001","EAST-2024-L4","EAST-2024-L4-B3",3,10,10,100.67,3.75,30.87,89.72,116.67,18.39
"PLA-058xTOM-0002","PLA-058","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,5,2,82.78,3.87,34.03,88.83,106.15,15.9
"PLA-015xTOM-0002","PLA-015","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,5,8,96.26,3.86,45.55,84.62,106.71,14.9
"PLA-055xTOM-0002","PLA-055","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,7,9,87.73,3.89,41.24,85.61,107.07,17.58
"PLA-025xTOM-0002","PLA-025","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,1,7,89.68,4.43,38.28,104.13,107.82,15.9
"PLA-051xTOM-0002","PLA-051","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,2,10,81.53,3.98,34.68,80.58,113.42,15.85
"PLA-053xTOM-0002","PLA-053","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,8,4,83.39,5.32,34.06,62.92,111.12,19.78
"PLA-030xTOM-0002","PLA-030","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,4,10,99.3,4.23,31.67,75.69,108.01,12.22
"PLB-029xTOM-0002","PLB-029","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,5,9,103.87,3.55,37.02,95.26,109.14,21.08
"PLB-008xTOM-0002","PLB-008","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,1,6,86.46,3.9,40.83,83,114,21.29
"PLB-047xTOM-0002","PLB-047","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,10,3,91.19,4.76,38.72,79.76,112.98,19.69
"PLB-026xTOM-0002","PLB-026","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,9,4,91.89,4.51,34.02,78.62,108.58,17.15
"PLB-048xTOM-0002","PLB-048","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,8,3,90.26,3.69,40.07,77.41,106.93,19.37
"PLB-025xTOM-0002","PLB-025","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,4,9,68.9,4.76,32.03,71.79,111.98,17.54
"PLB-019xTOM-0002","PLB-019","TOM-0002","EAST-2024-L4","EAST-2024-L4-B3",3,1,12,98.09,3.67,39.42,83.36,113.96,18.18
"PLA-058xTOM-0003","PLA-058","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,10,1,69.37,4.51,30.92,73.03,112.02,19.01
"PLA-015xTOM-0003","PLA-015","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,1,10,95.5,4.01,42.04,78.61,116.16,22.73
"PLA-055xTOM-0003","PLA-055","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,3,9,84.51,4.42,43.29,72.19,114.64,20.1
"PLA-025xTOM-0003","PLA-025","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,10,12,65.81,4.45,42.31,73.95,114.67,17.59
"PLA-051xTOM-0003","PLA-051","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,6,1,76.85,4.51,36.41,74.45,116.44,16.92
"PLA-053xTOM-0003","PLA-053","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,10,11,81.26,4.19,43.98,64.43,119.48,21.98
"PLA-030xTOM-0003","PLA-030","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,11,4,78.84,3.87,45.33,81,120.38,17.64
"PLB-029xTOM-0003","PLB-029","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,10,4,81.65,4.09,42.11,86.96,117.35,23.71
"PLB-008xTOM-0003","PLB-008","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,7,3,71.44,3.63,39.09,77.33,114.54,21.31
"PLB-047xTOM-0003","PLB-047","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,8,1,77.7,4.23,44.56,72.63,122.71,21.42
"PLB-026xTOM-0003","PLB-026","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,9,1,81.8,3.5,37.33,80.18,111.99,21.15
"PLB-048xTOM-0003","PLB-048","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,2,1,82.95,4.47,34.41,63.71,116.2,21.19
"PLB-025xTOM-0003","PLB-025","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,6,12,72.44,4.1,42.61,69.45,118.34,19.55
"PLB-019xTOM-0003","PLB-019","TOM-0003","EAST-2024-L4","EAST-2024-L4-B3",3,8,2,79.35,3.84,46.5,82,116.67,22.12
"PLA-058xTOM-0001","PLA-058","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,8,8,93.93,3.99,37.44,84,95.41,17.86
"PLA-015xTOM-0001","PLA-015","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,4,6,110.44,4.03,52.11,82.71,100.94,13.82
"PLA-055xTOM-0001","PLA-055","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,9,1,103.69,3.57,47.58,91.55,97.64,12.42
"PLA-025xTOM-0001","PLA-025","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,9,12,96.59,3.08,49.33,97.96,99.75,12.95
"PLA-051xTOM-0001","PLA-051","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,5,8,91.26,3.62,32.99,86.87,101.14,15.32
"PLA-053xTOM-0001","PLA-053","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,5,4,87.71,3.86,38.97,76.81,97.41,19
"PLA-030xTOM-0001","PLA-030","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,4,4,95.36,2.97,50.48,84.31,102.87,11.92
"PLB-029xTOM-0001","PLB-029","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,7,8,107.85,2.72,48.27,82.44,99.95,17.73
"PLB-008xTOM-0001","PLB-008","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,10,1,106.72,3.42,50.76,89.4,104.74,18.49
"PLB-047xTOM-0001","PLB-047","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,2,11,109.5,4.32,52.65,78.59,106.27,18.84
"PLB-026xTOM-0001","PLB-026","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,1,3,110.3,3.19,49.57,90.05,99.71,15.29
"PLB-048xTOM-0001","PLB-048","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,8,11,104.38,3.61,40.41,79.05,101.08,21.26
"PLB-025xTOM-0001","PLB-025","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,1,1,107.84,4.27,50.11,83.97,109.44,18.42
"PLB-019xTOM-0001","PLB-019","TOM-0001","EAST-2024-L5","EAST-2024-L5-B1",1,8,5,113.31,3.13,39.64,93.27,105.25,14.67
"PLA-058xTOM-0002","PLA-058","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,3,11,85.27,3.24,40.4,93.75,97.24,14.9
"PLA-015xTOM-0002","PLA-015","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,5,5,96.91,3.43,48.55,79.01,97.16,14.55
"PLA-055xTOM-0002","PLA-055","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,5,2,97.69,4.07,47.38,80.58,99.72,14.42
"PLA-025xTOM-0002","PLA-025","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,3,7,78.99,3.45,41.23,85.38,99.96,11.42
