"genotype","parent1","parent2","env","block","rep","row","col","yield","brix","firmness","fruit_wt","maturity","shelf_life"
"PLA-030xTOM-0002","PLA-030","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,6,3,127.52,4.35,40.64,77.29,111.22,NA
"PLA-051xTOM-0002","PLA-051","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,1,13,116.52,4.7,43.39,78.4,115.07,NA
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,10,1,120.21,3.74,46.76,78.39,107.76,NA
"PLA-002xTOM-0002","PLA-002","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,11,6,107.09,3.7,33.57,64.17,107.76,NA
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,15,1,116.14,4.41,51.89,68.47,113.59,NA
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,10,14,123.63,3.86,47.37,65.59,113.91,NA
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,8,10,112.89,4.32,53.1,69,109.75,NA
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,10,8,100.74,4.01,54.65,79.79,106.14,NA
"PLA-043xTOM-0002","PLA-043","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,3,10,119.02,3.99,43.81,63.38,111.2,NA
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,11,10,110.37,3.43,56.32,72.73,108.7,NA
"PLA-057xTOM-0002","PLA-057","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,8,2,105.62,4.03,41.02,71.97,112.75,NA
"PLA-041xTOM-0002","PLA-041","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,14,1,115.33,5.14,46.84,71.33,109.86,NA
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,1,11,112.08,4.68,49.01,76.11,117.02,NA
"PLA-009xTOM-0002","PLA-009","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,4,8,107.56,4.69,44.54,69.96,114.02,NA
"PLA-023xTOM-0002","PLA-023","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,13,12,123.65,4.54,46.94,65.81,117.41,NA
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,11,9,124.35,4.1,40.83,77.25,113.05,NA
"PLA-044xTOM-0002","PLA-044","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,13,6,106.74,3.9,41.37,54.15,105.2,NA
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,3,6,100.2,3.55,36.74,62.7,108.57,NA
"PLB-029xTOM-0002","PLB-029","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,5,15,103.41,4.56,40.64,90.94,110.35,NA
"PLB-019xTOM-0002","PLB-019","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,5,12,116.76,4.1,43.09,82.18,112.5,NA
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,6,10,112.7,4.16,42.91,73.86,113.78,NA
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,1,3,99.53,5.23,48.63,73.18,108.86,NA
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,5,6,105.57,4.04,45.35,67.76,115.32,NA
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,11,2,117.18,4.34,47.67,60.75,111.41,NA
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,8,4,102.04,4.02,44.23,66.36,106.81,NA
"PLB-024xTOM-0002","PLB-024","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,15,2,117.01,4.59,47.58,78.16,111.08,NA
"PLB-047xTOM-0002","PLB-047","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,11,1,104.57,5.11,33.18,59.07,108.34,NA
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,13,10,109.01,3.47,45.6,70.01,116.89,NA
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,9,7,107.29,4.03,39.88,68.72,110.84,NA
"PLB-036xTOM-0002","PLB-036","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,13,13,97.81,4.65,40.53,65.19,115.35,NA
"PLB-053xTOM-0002","PLB-053","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,6,15,102.02,4.61,54.17,76.94,114.71,NA
"PLB-049xTOM-0002","PLB-049","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,14,6,100.84,3.45,38.61,72.08,110.7,NA
"PLB-025xTOM-0002","PLB-025","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,4,6,112.28,4.13,38.52,60.88,114.56,NA
"PLB-032xTOM-0002","PLB-032","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,9,12,100.29,4.42,45.21,67.07,107.41,NA
"PLB-027xTOM-0002","PLB-027","TOM-0002","CA-2024-L2","CA-2024-L2-B2",2,8,5,87.96,4.28,32.28,67.46,105.21,NA
"PLA-042xTOM-0003","PLA-042","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,6,8,122.88,3.77,44.38,76.08,110.55,NA
"PLA-030xTOM-0003","PLA-030","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,13,11,123.82,4.92,48.68,70.87,118.7,NA
"PLA-051xTOM-0003","PLA-051","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,2,5,118.1,4,43.1,72.11,113.8,NA
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,1,6,132.32,3.79,47.73,82.19,114.95,NA
"PLA-002xTOM-0003","PLA-002","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,5,14,124.58,4.54,43.17,82.58,112.66,NA
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,10,10,114.09,3.64,44.29,79.87,108.09,NA
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,9,1,121.51,4.32,54.14,78.05,112.36,NA
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,13,7,107.42,3.71,54.49,64.81,111.28,NA
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,6,2,100.67,4.01,55.88,81.31,109.17,NA
"PLA-043xTOM-0003","PLA-043","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,14,14,126.05,4.2,52.95,78.71,115.95,NA
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,4,12,117.85,3.89,57.58,71.55,118.56,NA
"PLA-057xTOM-0003","PLA-057","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,6,5,113.15,3.75,43.77,70.11,115.27,NA
"PLA-041xTOM-0003","PLA-041","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,10,2,98.56,3.65,54.44,67.34,104.38,NA
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,5,8,110.09,4.38,50.7,74.56,115.37,NA
"PLA-009xTOM-0003","PLA-009","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,12,9,110.25,4.49,51.64,74.33,120.7,NA
"PLA-023xTOM-0003","PLA-023","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,9,5,101.92,4.26,44.81,67.56,111.08,NA
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,14,7,93.15,4.86,48.26,66.69,117.61,NA
"PLA-044xTOM-0003","PLA-044","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,1,7,107.87,4.41,45.06,64.89,111.65,NA
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,12,12,101.2,2.99,49.24,84.44,113.46,NA
"PLB-029xTOM-0003","PLB-029","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,7,3,104.14,3.91,40.23,78.38,111.82,NA
"PLB-019xTOM-0003","PLB-019","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,8,1,114.52,4.11,44.69,84.93,111.04,NA
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,10,9,98.52,4.04,37.19,65.51,113.72,NA
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,2,10,96.49,3.75,61.65,79.91,112.24,NA
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,3,1,107.43,4.39,50.87,77.92,121.03,NA
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,2,3,96.99,4.36,44.38,74.81,117.95,NA
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,11,12,90.51,4.9,53.51,71.2,114.22,NA
"PLB-024xTOM-0003","PLB-024","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,11,8,100.37,4.17,43.03,73.81,110.65,NA
"PLB-047xTOM-0003","PLB-047","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,12,1,105.12,4.44,52.37,81.48,114.03,NA
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,3,14,118.3,4.34,50.66,67.61,119,NA
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,6,6,89.67,3.94,48.3,70.67,109.49,NA
"PLB-036xTOM-0003","PLB-036","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,8,6,93.73,3.9,42.53,66.24,108.73,NA
"PLB-053xTOM-0003","PLB-053","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,1,10,89.12,5.1,54.31,71.83,115.17,NA
"PLB-049xTOM-0003","PLB-049","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,9,2,113.94,3.5,42.26,75.1,113.28,NA
"PLB-025xTOM-0003","PLB-025","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,12,14,109.15,4.51,59.8,69.68,116.32,NA
"PLB-032xTOM-0003","PLB-032","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,4,7,82.65,4.14,42.09,75.38,112.41,NA
"PLB-027xTOM-0003","PLB-027","TOM-0003","CA-2024-L2","CA-2024-L2-B2",2,8,12,108.41,4.84,47.54,68.53,116.29,NA
"PLA-042xTOM-0001","PLA-042","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,13,10,122.67,4.22,26.68,90.09,109.14,NA
"PLA-030xTOM-0001","PLA-030","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,7,13,131.72,4.59,32.63,77.19,112.51,NA
"PLA-051xTOM-0001","PLA-051","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,13,9,119.97,4.34,23.68,76.48,112.4,NA
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,12,8,128.24,3.61,20.38,78.15,105.57,NA
"PLA-002xTOM-0001","PLA-002","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,1,14,126.66,3.96,33.77,97.56,111.67,NA
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,11,9,118.56,4.95,41.53,80.74,107.8,NA
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,2,14,130.01,4.83,32.85,89.4,107.33,NA
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,12,7,122.82,4.66,33.96,81.57,108.3,NA
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,9,9,111.02,4.73,38.49,90.21,103.84,NA
"PLA-043xTOM-0001","PLA-043","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,9,11,111.9,4.37,32.36,71.38,106.07,NA
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,14,1,117.47,4.28,43.81,93.32,111.38,NA
"PLA-057xTOM-0001","PLA-057","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,4,11,118.61,4.56,31.18,81.11,109.61,NA
"PLA-041xTOM-0001","PLA-041","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,10,9,111.7,5.17,30.33,78.31,105.01,NA
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,12,6,117.29,4.3,40.88,72.54,116.06,NA
"PLA-009xTOM-0001","PLA-009","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,1,10,109.06,5.4,31.46,83.84,110.74,NA
"PLA-023xTOM-0001","PLA-023","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,4,6,129.87,4.08,28.23,87.12,105.85,NA
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,13,1,121.25,5.04,41.78,85.58,109.9,NA
"PLA-044xTOM-0001","PLA-044","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,5,6,126.17,5.13,35.21,88.48,110.09,NA
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,6,15,108.26,5.2,31.39,83.78,102.82,NA
"PLB-029xTOM-0001","PLB-029","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,3,7,89.76,4.7,24.75,97.21,111.05,NA
"PLB-019xTOM-0001","PLB-019","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,6,10,112.36,3.97,28.14,85.86,108.1,NA
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,6,14,114.77,4.35,28.14,83.89,108.72,NA
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,7,10,99.72,4.24,33.56,85.2,108.71,NA
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,1,11,113.74,3.91,31.64,87.67,107.74,NA
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,4,9,119.64,4.13,35.9,76.62,106.17,NA
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,3,11,96.18,4.17,39.18,76.16,111.48,NA
"PLB-024xTOM-0001","PLB-024","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,2,5,119.25,4.34,35.15,84.06,104.88,NA
"PLB-047xTOM-0001","PLB-047","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,7,8,109.14,4.46,34.69,86.79,107.53,NA
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,8,4,130.84,5.11,31.2,90.2,114.93,NA
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,2,9,100.87,4.24,38.85,89.89,111,NA
"PLB-036xTOM-0001","PLB-036","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,11,4,123.27,4.66,24.12,83.78,114.04,NA
"PLB-053xTOM-0001","PLB-053","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,14,3,93.22,4.74,30.45,87.01,114.82,NA
"PLB-049xTOM-0001","PLB-049","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,15,4,98.65,4.75,26.1,83.66,110.17,NA
"PLB-025xTOM-0001","PLB-025","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,9,12,112.62,4.4,32.54,74.83,110.76,NA
"PLB-032xTOM-0001","PLB-032","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,8,2,122.92,5.33,31.31,80.23,109.75,NA
"PLB-027xTOM-0001","PLB-027","TOM-0001","CA-2024-L3","CA-2024-L3-B1",1,2,4,105.83,5.45,25.39,89.38,111.61,NA
"PLA-042xTOM-0002","PLA-042","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,11,3,140.44,4.2,37.11,82.77,109.48,NA
"PLA-030xTOM-0002","PLA-030","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,1,2,127.23,4.2,28.19,73.58,107.43,NA
"PLA-051xTOM-0002","PLA-051","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,12,9,129.73,4.53,25.37,83.26,112.17,NA
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,7,15,140.15,3.85,25.7,91.05,111.02,NA
"PLA-002xTOM-0002","PLA-002","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,4,3,122.88,4.08,36.38,82.8,111.16,NA
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,12,10,118.3,4.53,34.33,72.97,108.65,NA
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,2,1,137.52,4.62,39.11,81.54,107.46,NA
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,9,15,126.4,4.29,42.17,90.45,109.43,NA
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,1,6,140.91,4.66,38.28,85.59,104.91,NA
"PLA-043xTOM-0002","PLA-043","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,13,7,121.33,4.45,34.59,74.53,111.7,NA
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,15,3,124.38,3.86,42.62,77.83,111.4,NA
"PLA-057xTOM-0002","PLA-057","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,11,8,132.65,4.17,33.29,76.32,112.48,NA
"PLA-041xTOM-0002","PLA-041","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,1,3,118.16,4.29,36.31,71.81,106.92,NA
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,6,8,134.94,4.37,37.57,77.65,111.95,NA
"PLA-009xTOM-0002","PLA-009","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,9,8,114.2,4.52,41.67,77.26,110.94,NA
"PLA-023xTOM-0002","PLA-023","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,13,3,125.39,4.86,38.22,85.07,113.35,NA
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,14,14,118.63,4.35,49.76,73.27,112.53,NA
"PLA-044xTOM-0002","PLA-044","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,8,6,123.05,4.39,42.01,70.48,111.16,NA
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,11,10,113.66,3.81,30.77,79.85,106.26,NA
"PLB-029xTOM-0002","PLB-029","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,8,11,119.67,4.18,31.86,86.32,103.31,NA
"PLB-019xTOM-0002","PLB-019","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,13,2,120.25,3.53,28.83,84.87,107.86,NA
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,5,9,112.26,4.18,33.84,80.6,109.54,NA
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,8,12,113.43,4.36,39.03,70.01,110.78,NA
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,4,5,119.99,3.76,32.71,88.27,111.59,NA
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,1,4,121.1,4.23,39.73,66.59,110.43,NA
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,15,2,127.83,4.59,42.81,77.29,110.29,NA
"PLB-024xTOM-0002","PLB-024","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,4,13,110.2,4.02,35.59,69.84,105.24,NA
"PLB-047xTOM-0002","PLB-047","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,8,5,120.12,4.53,36.04,86.94,108.94,NA
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,12,12,125.09,3.67,27.27,80.91,111.69,NA
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,14,13,117.28,3.97,39.09,81.79,108.06,NA
"PLB-036xTOM-0002","PLB-036","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,13,5,109,3.64,23.38,82.79,115.01,NA
"PLB-053xTOM-0002","PLB-053","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,7,9,118.25,4.37,36.01,76.48,110.55,NA
"PLB-049xTOM-0002","PLB-049","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,1,15,110.97,4.15,27.82,81.38,111.02,NA
"PLB-025xTOM-0002","PLB-025","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,10,12,113.48,4.9,23.82,79.99,110.35,NA
"PLB-032xTOM-0002","PLB-032","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,9,13,104.62,4.13,37.08,70.36,105.7,NA
"PLB-027xTOM-0002","PLB-027","TOM-0002","CA-2024-L3","CA-2024-L3-B1",1,6,5,106.63,4.16,22.67,78.43,113.29,NA
"PLA-042xTOM-0003","PLA-042","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,1,12,126.03,4.37,35.05,86.12,112.35,NA
"PLA-030xTOM-0003","PLA-030","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,4,12,128.32,3.59,33.89,79.07,116.43,NA
"PLA-051xTOM-0003","PLA-051","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,3,9,127.7,4.08,43.58,87.61,107.77,NA
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,6,12,135.06,4.23,37.69,93.15,102.12,NA
"PLA-002xTOM-0003","PLA-002","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,11,1,141.13,3.97,39.58,92.97,114.81,NA
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,8,7,118.37,3.96,39.75,81.22,111.91,NA
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,10,13,134.15,4.11,38.25,91.4,112.07,NA
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,9,1,119.54,4.06,41.98,90.16,114.74,NA
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,7,6,124.68,4.19,45.07,94.08,111.82,NA
"PLA-043xTOM-0003","PLA-043","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,13,8,123.32,4.29,36.5,84.02,113.34,NA
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,14,12,115.04,3.69,44.45,90.23,113.91,NA
"PLA-057xTOM-0003","PLA-057","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,12,15,128.66,5.06,41.09,92.22,117.17,NA
"PLA-041xTOM-0003","PLA-041","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,2,8,107.55,4.31,44.7,73.9,111.9,NA
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,10,14,113.6,4.43,43.8,86.9,119.28,NA
"PLA-009xTOM-0003","PLA-009","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,13,15,131.1,5.04,38.59,84.51,116.35,NA
"PLA-023xTOM-0003","PLA-023","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,9,14,118.22,5.2,38.79,86.78,113.86,NA
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,3,15,123.46,4.03,42.84,81.03,111.01,NA
"PLA-044xTOM-0003","PLA-044","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,7,1,133.27,5.1,47.87,79.27,108.76,NA
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,5,7,112.7,3.89,42.76,91.83,107.99,NA
"PLB-029xTOM-0003","PLB-029","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,5,14,121.66,3.97,35.95,101.36,114.76,NA
"PLB-019xTOM-0003","PLB-019","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,12,14,131.77,3.91,39.21,85.55,110.42,NA
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,6,3,116.78,3.95,41.79,73.75,114.63,NA
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,13,4,118.02,3.69,39.19,85.73,110.78,NA
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,14,7,117.52,4.11,37.8,84.99,116.49,NA
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,7,3,112.08,3.86,47.52,80.87,114.96,NA
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,10,10,103.13,3.95,35.9,81.45,117.72,NA
"PLB-024xTOM-0003","PLB-024","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,2,11,125.36,3.98,27.42,78.67,109.84,NA
"PLB-047xTOM-0003","PLB-047","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,2,7,122.18,4,36.06,86.54,112.26,NA
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,4,4,115.28,4.43,39.73,83.71,121.4,NA
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,12,13,113.65,3.92,37.33,84.35,111.83,NA
"PLB-036xTOM-0003","PLB-036","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,6,11,106.35,3.44,27.29,78.52,113.79,NA
"PLB-053xTOM-0003","PLB-053","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,9,10,100.16,4.95,44.1,79.92,109.11,NA
"PLB-049xTOM-0003","PLB-049","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,5,5,115.1,4.26,33.93,84.35,112.36,NA
"PLB-025xTOM-0003","PLB-025","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,14,11,99.93,4.73,41.33,80.92,115.3,NA
"PLB-032xTOM-0003","PLB-032","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,4,1,114.86,5.04,36.01,99.73,110.39,NA
"PLB-027xTOM-0003","PLB-027","TOM-0003","CA-2024-L3","CA-2024-L3-B1",1,1,13,109.39,4.8,28.86,79.12,112.16,NA
"PLA-042xTOM-0001","PLA-042","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,3,12,117.75,4.73,27.62,100.09,106.43,NA
"PLA-030xTOM-0001","PLA-030","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,8,14,132.06,5.32,32.45,84.24,116.94,NA
